s t h tm
1 11 0 0.00123181639676
1 11 1 0.000870629795235
1 12 0 0.000555758431172
1 12 1 0.000313321521828
1 13 0 4.58473271936e-05
1 13 1 1.25012718064e-05
1 14 0 2.33558206501e-05
1 14 1 0.00016681013735
1 15 0 0.00153592183502
1 15 1 0.00083411919298
1 16 0 8.22264370672e-05
1 16 1 5.17583729328e-05
1 17 0 0.00204947907229
1 17 1 0.00010622802271
1 18 0 0.00451822712595
1 18 1 0.00144761520805
1 19 0 0.000876718682108
1 19 1 0.000967164781892
1 20 0 0.000490937427024
1 20 1 0.00159822738998
1 21 0 6.10423918715e-06
1 21 1 1.86099718128e-05
1 22 0 2.53635674016e-05
1 22 1 1.50411935984e-05
1 23 0 0.000177596556083
1 23 1 7.38479109169e-05
1 24 0 0.00228414487934
1 24 1 0.000123514009656
1 25 0 0.0011394835242
1 25 1 0.000430077110801
1 26 0 0.00018834956216
1 26 1 1.41117208399e-05
1 27 0 6.38145571838e-05
1 27 1 1.90441878162e-05
1 28 0 0.000842560411674
1 28 1 0.000225891242326
1 29 0 9.57893935466e-05
1 29 1 1.40610214534e-05
1 30 0 1.45230071252e-05
1 30 1 7.9682928748e-06
1 31 0 0.000218021181601
1 31 1 4.54524263989e-05
2 0 0 3.15238427531e-05
2 0 1 0.000126486756247
2 1 0 0.000576510380677
2 1 1 0.00169327013432
2 3 0 0.000233787723247
2 3 1 0.000611572345753
2 4 0 0.000794239845353
2 4 1 0.00162378260065
2 5 0 0.00296609320402
2 5 1 0.00325032440198
2 6 0 0.0030538806706
2 6 1 0.000357813653397
2 7 0 0.000101982669803
2 7 1 0.000621238519197
2 8 0 0.00194279018173
2 8 1 0.000450942414274
2 9 0 0.000103668610521
2 9 1 5.68620594794e-05
2 10 0 0.00223347920598
2 10 1 0.000431415174015
2 11 0 0.00589864672128
2 11 1 0.000913303877719
2 12 0 0.000472594644073
2 12 1 0.00234323471093
2 13 0 0.000175692393093
2 13 1 1.3357757907e-05
2 14 0 0.000231459510665
2 14 1 0.000384680447335
2 15 0 0.00282047669805
2 15 1 0.00485848434295
2 16 0 0.000341554583373
2 16 1 9.25577886268e-05
2 17 0 0.00610756797514
2 17 1 0.000876948581861
2 18 0 0.00612843877261
2 18 1 0.0132009611484
2 19 0 0.00295156683706
2 19 1 0.00302263745694
2 20 0 0.00559388690167
2 20 1 0.00117503188433
2 21 0 4.709417026e-05
2 21 1 3.298016474e-05
2 22 0 5.45628955864e-05
2 22 1 7.63490104136e-05
2 23 0 0.000297297203624
2 23 1 0.000517385850376
2 24 0 0.00162150636742
2 24 1 0.00617933698858
2 25 0 0.00224450174519
2 25 1 0.00284089332981
2 26 0 0.000571899026608
2 26 1 8.40779303919e-05
2 27 0 0.000246622113008
2 27 1 2.1841203992e-05
2 28 0 0.0010206894497
2 28 1 0.0024411065823
2 29 0 0.000183595583193
2 29 1 0.000172321064807
2 30 0 1.18887591449e-05
2 30 1 6.09833198551e-05
2 31 0 0.00037142870226
2 31 1 0.00048222891374
3 0 0 1.21218386065e-05
3 0 1 3.45198863935e-05
3 1 0 0.000220909343571
3 1 1 0.000449086716429
3 2 0 0.0001276193876
3 2 1 0.0006295711084
3 4 0 0.000261179864136
3 4 1 0.000452574395864
3 5 0 0.00113173530719
3 5 1 0.000703232996812
3 6 0 0.000716316082786
3 6 1 0.000290751225214
3 7 0 0.00014905606327
3 7 1 6.44250837301e-05
3 8 0 0.000586852978729
3 8 1 0.000119731379271
3 9 0 2.87410935656e-05
3 9 1 1.86445084344e-05
3 10 0 0.000596341810088
3 10 1 0.000190284351912
3 11 0 0.00173284199757
3 11 1 0.000277916325426
3 12 0 0.000380976003089
3 12 1 0.000450203293911
3 13 0 5.24753811181e-05
3 13 1 3.32862988192e-06
3 14 0 0.000114773492407
3 14 1 6.7099310593e-05
3 15 0 5.11854530791e-05
3 15 1 0.00221549786992
3 16 0 3.10772516054e-06
3 16 1 0.000125033994839
3 17 0 0.000536907412377
3 17 1 0.00152478910062
3 18 0 0.00206456855132
3 18 1 0.00364110285568
3 19 0 0.00145668015096
3 19 1 0.000306791388044
3 20 0 0.00198658356677
3 20 1 1.14725822279e-05
3 21 0 1.19864682646e-06
3 21 1 2.24377751735e-05
3 22 0 2.81747425091e-05
3 22 1 1.04679634909e-05
3 23 0 0.000210257473947
3 23 1 3.02214760532e-05
3 24 0 0.000969903737154
3 24 1 0.00133275692885
3 25 0 0.00070568544769
3 25 1 0.00079542650531
3 26 0 0.000105972635706
3 26 1 8.76592922942e-05
3 27 0 5.015553343e-05
3 27 1 2.908973457e-05
3 28 0 0.000171370562241
3 28 1 0.000850485817759
3 29 0 7.25336025558e-05
3 29 1 3.25262264442e-05
3 30 0 1.55133011748e-05
3 30 1 5.99715082521e-06
3 31 0 0.000101393619083
3 31 1 0.000150589880917
4 0 0 0.000135525331909
4 0 1 0.000481057551091
4 1 0 0.00565476892385
4 1 1 0.00320228132915
4 2 0 0.00658125963738
4 2 1 0.00342846233062
4 3 0 0.00186298314248
4 3 1 0.00143574841752
4 5 0 0.0178809388146
4 5 1 0.00637652695344
4 6 0 0.00876178705046
4 6 1 0.00455119536254
4 7 0 0.00175386457807
4 7 1 0.00106826133893
4 8 0 0.00799708906319
4 8 1 0.00134364223581
4 9 0 0.000342231925255
4 9 1 0.000284184682745
4 10 0 0.00105418934593
4 10 1 0.00934465904107
4 11 0 0.0111156411101
4 11 1 0.0154656906049
4 12 0 0.00862687459504
4 12 1 0.00236094644796
4 13 0 0.000667040086048
4 13 1 7.06641459516e-05
4 14 0 0.00133219865208
4 14 1 0.00107207900292
4 15 0 0.0014526911564
4 15 1 0.0285118553676
4 16 0 0.000611007793307
4 16 1 0.00108296881369
4 17 0 0.0248127188535
4 17 1 0.00244199310755
4 18 0 0.0523817527254
4 18 1 0.0230446884476
4 19 0 0.0122849952037
4 19 1 0.0110273150913
4 20 0 0.0171573914838
4 20 1 0.00925602314519
4 21 0 7.8444575772e-05
4 21 1 0.000234018417228
4 22 0 0.000400951219503
4 22 1 0.000109888187497
4 23 0 0.00236717352403
4 23 1 0.000811851364968
4 24 0 0.00732045422524
4 24 1 0.0231196967818
4 25 0 0.0115411479391
4 25 1 0.00830288519295
4 26 0 0.000291260346416
4 26 1 0.00226846771358
4 27 0 0.000997287361838
4 27 1 5.02998731622e-05
4 28 0 0.00970746714599
4 28 1 0.00380102022901
4 29 0 0.0013397609885
4 29 1 4.90832714951e-05
4 30 0 0.000217065845484
4 30 1 6.72927775157e-05
4 31 0 0.00262188264697
4 31 1 0.000709227279026
5 0 0 0.000168199340969
5 0 1 3.31660903106e-06
5 1 0 0.00125230916607
5 1 1 0.00121147215493
5 2 0 0.00108331817029
5 2 1 0.00170110387871
5 3 0 0.000466662092171
5 3 1 0.000450951894829
5 4 0 0.000343019389719
5 4 1 0.00228167427428
5 6 0 0.00287977570597
5 6 1 0.000823520138028
5 7 0 5.02306723166e-05
5 7 1 0.000734805081683
5 8 0 0.00212343192123
5 8 1 0.000474895810773
5 9 0 9.69918883825e-06
5 9 1 0.000164552226162
5 10 0 0.00273515133055
5 10 1 0.00015751470145
5 11 0 0.00455959593185
5 11 1 0.00283458008515
5 12 0 0.00150051061289
5 12 1 0.00155599098411
5 13 0 3.86983765601e-05
5 13 1 0.00016651011344
5 14 0 0.000245619872252
5 14 1 0.000423182291748
5 15 0 0.000697288241688
5 15 1 0.00763800261731
5 16 0 0.000247557520919
5 16 1 0.000223658945081
5 17 0 0.00153084092051
5 17 1 0.00605065046949
5 18 0 0.0157720375536
5 18 1 0.00520946887943
5 19 0 0.00499208189373
5 19 1 0.00149274465827
5 20 0 0.00653151325174
5 20 1 0.000815952973255
5 21 0 6.27658436705e-05
5 21 1 2.41525393295e-05
5 22 0 9.18413906135e-05
5 22 1 5.02597103865e-05
5 23 0 0.000831293708287
5 23 1 5.30212627133e-05
5 24 0 0.00444118679069
5 24 1 0.00402640380831
5 25 0 0.00190507773892
5 25 1 0.00361497202508
5 26 0 0.000374211537667
5 26 1 0.000337832540333
5 27 0 9.3819464393e-05
5 27 1 0.000197589727607
5 28 0 0.000604869655423
5 28 1 0.00315281014958
5 29 0 0.000268210437051
5 29 1 0.000118126824949
5 30 0 6.73228035022e-05
5 30 1 1.17777374978e-05
5 31 0 0.000323171826359
5 31 1 0.000603448908641
6 0 0 1.33463380303e-05
6 0 1 6.21183969719e-07
6 1 0 0.000172654910046
6 1 1 2.79848569543e-05
6 2 0 2.22635801808e-05
6 2 1 0.000204487789819
6 3 0 2.11805507088e-05
6 3 1 5.35459902912e-05
6 4 0 0.00016997470034
6 4 1 4.37690766598e-05
6 5 0 0.000464358128333
6 5 1 8.51490036672e-05
6 7 0 1.87307961178e-05
6 7 1 4.51991428822e-05
6 8 0 4.02612595955e-05
6 8 1 0.000171335389405
6 9 0 5.22585443062e-06
6 9 1 8.96443256938e-06
6 10 0 0.000133410071962
6 10 1 0.000102156224038
6 11 0 0.000259263348616
6 11 1 0.000342886582384
6 12 0 0.000216570344741
6 12 1 3.23380152585e-05
6 13 0 1.02514748574e-05
6 13 1 6.45982314263e-06
6 14 0 3.59904086671e-06
6 14 1 5.08653341333e-05
6 15 0 0.000426026511025
6 15 1 0.000252763769975
6 16 0 2.67201065102e-05
6 16 1 1.16537384898e-05
6 17 0 0.000235698517249
6 17 1 0.000381705573751
6 18 0 0.000644585922612
6 18 1 0.00106405783039
6 19 0 0.000159556355724
6 19 1 0.000368540061276
6 20 0 0.000406019380881
6 20 1 0.000192326705119
6 21 0 2.89479568689e-07
6 21 1 6.78878043131e-06
6 22 0 4.1564862036e-06
6 22 1 7.4156167964e-06
6 23 0 3.23345570618e-05
6 23 1 3.96802549382e-05
6 24 0 0.000104298982643
6 24 1 0.000585265221357
6 25 0 0.000100496853536
6 25 1 0.000349032286464
6 26 0 2.84610339082e-05
6 26 1 2.95247770918e-05
6 27 0 2.03532243452e-05
6 27 1 3.37788865477e-06
6 28 0 0.000288431971632
6 28 1 1.75773293684e-05
6 29 0 9.82852153364e-06
6 29 1 2.16331254664e-05
6 30 0 5.84030617828e-06
6 30 1 6.01301821724e-07
6 31 0 2.13837303966e-05
6 31 1 5.40762816034e-05
7 0 0 2.62616352358e-05
7 0 1 0.000112346403764
7 1 0 0.00167116872333
7 1 1 0.000319899147671
7 2 0 0.00100461574056
7 2 1 0.00124557311844
7 3 0 0.000104274907893
7 3 1 0.000637281054107
7 4 0 0.00160604321487
7 4 1 0.000515063549131
7 5 0 0.00403496386323
7 5 1 0.00141812258577
7 6 0 0.00261303952566
7 6 1 0.000379723390335
7 8 0 0.000680940788543
7 8 1 0.00141885874346
7 9 0 0.000103961107022
7 9 1 3.68575569778e-05
7 10 0 0.0017455876799
7 10 1 0.000592076929103
7 11 0 0.00474673811923
7 11 1 0.00122875417477
7 12 0 0.00116009812736
7 12 1 0.00130996773264
7 13 0 0.000135812506322
7 13 1 3.00236526778e-05
7 14 0 4.50871516287e-05
7 14 1 0.000495395272371
7 15 0 0.000580713811997
7 15 1 0.006155326307
7 16 0 0.000377593383628
7 16 1 3.21312637186e-06
7 17 0 0.00568377036169
7 17 1 0.000443098038308
7 18 0 0.00471770347816
7 18 1 0.0122381858218
7 19 0 0.00455385677679
7 19 1 0.000686758404206
7 20 0 0.00276321706772
7 20 1 0.00317452740928
7 21 0 6.97553754711e-05
7 21 1 4.86410528857e-07
7 22 0 2.9669060183e-05
7 22 1 8.5167809817e-05
7 23 0 0.000529185572734
7 23 1 0.000185460289266
7 24 0 0.00171109814969
7 24 1 0.00513185801731
7 25 0 0.000115072418951
7 25 1 0.00434587289205
7 26 0 0.000185423325216
7 26 1 0.000390004401784
7 27 0 0.000124714857985
7 27 1 0.000110783104015
7 28 0 0.000273636049898
7 28 1 0.0027630764471
7 29 0 0.000306876584148
7 29 1 5.33607185187e-06
7 30 0 4.05544782046e-05
7 30 1 2.33694357954e-05
7 31 0 0.000676771912387
7 31 1 7.20627176131e-05
8 0 0 0.000119153695146
8 0 1 4.90123428537e-05
8 1 0 0.000845150976592
8 1 1 0.00157050973341
8 2 0 0.00017267677766
8 2 1 0.00255736216134
8 3 0 0.000148708848405
8 3 1 0.000750983034595
8 4 0 0.00134068936552
8 4 1 0.00123274087648
8 5 0 0.00323824304766
8 5 1 0.00337770755734
8 6 0 0.00244910644318
8 6 1 0.00118185958182
8 7 0 0.000369042278297
8 7 1 0.000400660783703
8 9 0 6.38794274059e-05
8 9 1 0.000106968647594
8 10 0 0.000164408554572
8 10 1 0.00267176023343
8 11 0 0.0069241150552
8 11 1 0.000325643816804
8 12 0 0.00266721223051
8 12 1 0.000329592216493
8 13 0 9.50619884337e-05
8 13 1 0.000106138532566
8 14 0 2.38642149413e-05
8 14 1 0.000631875439059
8 15 0 0.00179151065834
8 15 1 0.00638098195166
8 16 0 0.000366382407402
8 16 1 9.56306345977e-05
8 17 0 0.00548551228934
8 17 1 0.00194790346066
8 18 0 0.000249682737468
8 18 1 0.0203220296545
8 19 0 0.00250676189059
8 19 1 0.00385140820341
8 20 0 0.00714516701719
8 20 1 5.87943598077e-05
8 21 0 5.29599983119e-05
8 21 1 3.22607636881e-05
8 22 0 8.12563113062e-05
8 22 1 5.80693836938e-05
8 23 0 0.000289267298473
8 23 1 0.000577775938527
8 24 0 0.00149635935659
8 24 1 0.00680584901941
8 25 0 0.000491819158665
8 25 1 0.00492041739833
8 26 0 0.000340087916018
8 26 1 0.000358049084982
8 27 0 0.000194551342315
8 27 1 9.11662786855e-05
8 28 0 0.00198826070812
8 28 1 0.00169602709288
8 29 0 8.30610260911e-05
8 29 1 0.000295730604909
8 30 0 2.19730110883e-05
8 30 1 5.55826009117e-05
8 31 0 0.000788725584828
8 31 1 0.000119797133172
9 0 0 0.000231510597398
9 0 1 4.73897666024e-05
9 1 0 0.00180301232861
9 1 1 0.00220331772439
9 2 0 0.00194910171714
9 2 1 0.00257861900286
9 3 0 0.00119451710357
9 3 1 0.000297605782433
9 4 0 0.00304453164975
9 4 1 0.00122345634725
9 5 0 0.0108410295385
9 5 1 0.000131406130504
9 6 0 0.00487792456096
9 6 1 0.00114396760604
9 7 0 2.51729542481e-05
9 7 1 0.00125136579775
9 8 0 0.00319947690516
9 8 1 0.00102563771584
9 10 0 0.000588613995594
9 10 1 0.00411512117841
9 11 0 0.010204432039
9 11 1 0.00181916329603
9 12 0 0.00246392239236
9 12 1 0.00250622414764
9 13 0 8.40676409523e-05
9 13 1 0.000249619823048
9 14 0 0.000695625837879
9 14 1 0.000391906642121
9 15 0 0.00304847402102
9 15 1 0.010505458704
9 16 0 0.0003840033585
9 16 1 0.0003822370035
9 17 0 0.00461350511956
9 17 1 0.00771468186144
9 18 0 0.016824813624
9 18 1 0.017293003194
9 19 0 0.00262379171214
9 19 1 0.00792111959286
9 20 0 0.0118902868386
9 20 1 5.73541713662e-05
9 21 0 3.41072853891e-05
9 21 1 0.000107229823611
9 22 0 0.00015835433373
9 22 1 7.27148382697e-05
9 23 0 0.00141399068706
9 23 1 2.39850039395e-05
9 24 0 0.00682924665264
9 24 1 0.00693981734936
9 25 0 0.00393053639507
9 25 1 0.00504556106893
9 26 0 0.000453853385134
9 26 1 0.000703994336866
9 27 0 0.000254928997548
9 27 1 0.000218928562452
9 28 0 0.00252345191422
9 28 1 0.00358687346478
9 29 0 0.000527386140475
9 29 1 0.000100833000525
9 30 0 0.000117866275988
9 30 1 1.07583190123e-05
9 31 0 0.000130731829322
9 31 1 0.00137603683768
10 0 0 0.000130009728935
10 0 1 0.000187620661065
10 1 0 0.00347027885758
10 1 1 0.00109239780142
10 2 0 0.000392947050879
10 2 1 0.00476352417612
10 3 0 0.00103056139092
10 3 1 0.000668767964083
10 4 0 0.000366495907249
10 4 1 0.00449417432175
10 5 0 0.00922714263409
10 5 1 0.00326900108291
10 6 0 0.00224269003366
10 6 1 0.00461544358734
10 7 0 0.000430817896996
10 7 1 0.001022989825
10 8 0 0.00317522050448
10 8 1 0.00163662265552
10 9 0 0.000232151627523
10 9 1 9.05445694771e-05
10 11 0 0.00931689190255
10 11 1 0.00437638275645
10 12 0 0.00345835413701
10 12 1 0.00220198120899
10 13 0 0.000122620110917
10 13 1 0.000257405494083
10 14 0 0.000183627552996
10 14 1 0.001054927183
10 15 0 0.0111831453446
10 15 1 0.00425297990345
10 16 0 0.000782254810532
10 16 1 9.03909694678e-05
10 17 0 0.0123603967661
10 17 1 0.00167976723489
10 18 0 0.0262099737389
10 18 1 0.0126456782891
10 19 0 0.0015645797886
10 19 1 0.0104446705844
10 20 0 0.0116123648603
10 20 1 0.00199440793375
10 21 0 0.000113573616239
10 21 1 4.73905377613e-05
10 22 0 0.000219334521074
10 22 1 4.38225089261e-05
10 23 0 0.000931896975036
10 23 1 0.000705765931964
10 24 0 0.00293250198648
10 24 1 0.0127486291505
10 25 0 0.00263628304799
10 25 1 0.00758629718001
10 26 0 0.000292536798272
10 26 1 0.00102609763873
10 27 0 6.09408878828e-05
10 27 1 0.000478719799117
10 28 0 0.000664613133419
10 28 1 0.00629423414458
10 29 0 0.000565298112258
10 29 1 0.000150159868742
10 30 0 7.91555467466e-05
10 30 1 6.73307452534e-05
10 31 0 5.37519715752e-05
10 31 1 0.00166225697842
11 0 0 1.7113352753e-05
11 0 1 1.7817003247e-05
11 1 0 0.000454846172959
11 1 1 4.69191630407e-05
11 2 0 0.000358261936367
11 2 1 0.000208804001633
11 3 0 5.24169147267e-05
11 3 1 0.000134461233273
11 4 0 5.49330504593e-05
11 4 1 0.000479603147541
11 5 0 0.00108196298476
11 5 1 0.00029225925924
11 6 0 0.000600922798112
11 6 1 0.000153277856888
11 7 0 4.47004234799e-05
11 7 1 0.00011517729152
11 8 0 0.000465971163352
11 8 1 6.31954386479e-05
11 9 0 2.90925739245e-05
11 9 1 6.39487707547e-06
11 10 0 0.000510810435892
11 10 1 7.8300104108e-05
11 12 0 0.000532400554708
11 12 1 9.00761802923e-05
11 13 0 3.99169689491e-05
11 13 1 1.87509505086e-06
11 14 0 9.80573602004e-06
11 14 1 0.00012640024098
11 15 0 0.000131233200894
11 15 1 0.00156630382811
11 16 0 4.99422649402e-05
11 16 1 4.60240800598e-05
11 17 0 0.000417395837752
11 17 1 0.00112662495125
11 18 0 0.00150885429773
11 18 1 0.00276416804627
11 19 0 0.00122763575086
11 19 1 9.30420011351e-05
11 20 0 0.00136942544526
11 20 1 0.000126934572742
11 21 0 4.50071411199e-06
11 21 1 1.3200788888e-05
11 22 0 2.4084385878e-05
11 22 1 4.85544212195e-06
11 23 0 6.43321829422e-05
11 23 1 0.000115764401058
11 24 0 0.000904467935975
11 24 1 0.000820012808025
11 25 0 0.000226274136453
11 25 1 0.000897920451547
11 26 0 2.12501581878e-05
11 26 1 0.000123762320812
11 27 0 2.36609953275e-06
11 27 1 5.69813064673e-05
11 28 0 0.000729106122363
11 28 1 3.61701846367e-05
11 29 0 7.85502713199e-05
11 29 1 1.29863680057e-07
11 30 0 1.9368912719e-06
11 30 1 1.41724557281e-05
11 31 0 6.65939464321e-05
11 31 1 0.000122118485568
12 0 0 0.000369819028182
12 0 1 0.000170170133818
12 1 0 0.000368294334279
12 1 1 0.00738850733772
12 2 0 0.00715852240316
12 2 1 0.00160776274584
12 3 0 0.00068028030095
12 3 1 0.00220867321605
12 4 0 0.0013927480075
12 4 1 0.0068706591485
12 5 0 0.0046924918469
12 5 1 0.0165516408661
12 6 0 0.00383941832154
12 6 1 0.00781978663846
12 7 0 0.00152127829682
12 7 1 0.000950274918178
12 8 0 0.00323586116331
12 8 1 0.00494453728569
12 9 0 0.000102880841139
12 9 1 0.000445720470861
12 10 0 0.00297059282324
12 10 1 0.00613648032676
12 11 0 0.00328443076791
12 11 1 0.0199948904951
12 13 0 0.000508841959267
12 13 1 0.000137222503733
12 14 0 0.00172641293356
12 14 1 0.000379198347439
12 15 0 0.0181240556113
12 15 1 0.00811820766267
12 16 0 0.00038861953105
12 16 1 0.00109492636795
12 17 0 0.0011059161308
12 17 1 0.0227631361222
12 18 0 0.0593007902015
12 18 1 0.00675595874546
12 19 0 0.0117667768238
12 19 1 0.0086496103822
12 20 0 0.000878138409265
12 20 1 0.0222541249167
12 21 0 0.000174746448533
12 21 1 9.89014814674e-05
12 22 0 0.000243099842974
12 22 1 0.000204281605026
12 23 0 0.00112250245627
12 23 1 0.00166161470173
12 24 0 0.0093683408383
12 24 1 0.0172904459437
12 25 0 0.00207131390527
12 25 1 0.0153076356287
12 26 0 0.000896287278738
12 26 1 0.00134546390626
12 27 0 0.000916896422955
12 27 1 5.56474045405e-07
12 28 0 0.00665899847536
12 28 1 0.00517142524964
12 29 0 0.000458071904926
12 29 1 0.000758246075074
12 30 0 0.000241406500622
12 30 1 7.62826637826e-06
12 31 0 0.0022940675883
12 31 1 0.000623242159698
13 0 0 5.32765178162e-05
13 0 1 0.000236735872184
13 1 0 0.00303208143379
13 1 1 0.00113386994121
13 2 0 0.00321587386196
13 2 1 0.00149224157204
13 3 0 0.000460597779482
13 3 1 0.00109097468352
13 4 0 0.000217530724801
13 4 1 0.0042205036432
13 5 0 0.00979595905237
13 5 1 0.00161364346563
13 6 0 0.000852722004759
13 6 1 0.00540909607324
13 7 0 0.000627314628538
13 7 1 0.000700084337462
13 8 0 0.00154573110915
13 8 1 0.00284772170985
13 9 0 0.000175108137566
13 9 1 0.000119529586434
13 10 0 0.00335274838038
13 10 1 0.00153839432462
13 11 0 0.00770887398579
13 11 1 0.00479376879521
13 12 0 0.00212376549747
13 12 1 0.00304440300953
13 14 0 0.000815762246587
13 14 1 0.000315100006413
13 15 0 0.011777841806
13 15 1 0.00231611049502
13 16 0 0.000288283052846
13 16 1 0.000508486071154
13 17 0 0.00227157558097
13 17 1 0.010547794472
13 18 0 0.0276693636506
13 18 1 0.0078077847614
13 19 0 0.00242572136563
13 19 1 0.00853932324337
13 20 0 0.00710097512928
13 20 1 0.00532268713372
13 21 0 2.81636203763e-05
13 21 1 0.000118804681624
13 22 0 0.000139730129504
13 22 1 0.000100545364496
13 23 0 0.000460772795735
13 23 1 0.00103449512427
13 24 0 0.00219070352629
13 24 1 0.0121269513727
13 25 0 0.00295075916675
13 25 1 0.00638296648125
13 26 0 0.00114104901931
13 26 1 6.29299946891e-05
13 27 0 0.00042453801582
13 27 1 6.81991091805e-05
13 28 0 0.0037037979227
13 28 1 0.0026499767473
13 29 0 0.000301615892829
13 29 1 0.000351632930171
13 30 0 8.69572650571e-05
13 30 1 4.67920269429e-05
13 31 0 0.00031381261243
13 31 1 0.00125298915357
14 0 0 3.3923055377e-05
14 0 1 0.000174309133623
14 1 0 0.0020209845318
14 1 1 0.000970215854202
14 2 0 0.00316287915647
14 2 1 0.000217601179528
14 3 0 0.000498310126692
14 3 1 0.000615736517308
14 4 0 0.00038523965407
14 4 1 0.00280131940993
14 5 0 0.00705846623812
14 5 1 0.00113375791088
14 6 0 0.000546987320102
14 6 1 0.0039490691539
14 7 0 0.000865912160582
14 7 1 8.71753674175e-05
14 8 0 0.000590836569269
14 8 1 0.00256371243673
14 9 0 0.000144541908645
14 9 1 6.70113223551e-05
14 10 0 0.00201084185696
14 10 1 0.00150105413804
14 11 0 0.0069567253737
14 11 1 0.0020203140943
14 12 0 0.000891868445777
14 12 1 0.00281893522022
14 13 0 0.000156290935553
14 13 1 9.28463194475e-05
14 15 0 0.00452016519821
14 15 1 0.00559945257179
14 16 0 0.000271117823823
14 16 1 0.000300971454177
14 17 0 0.00402233330343
14 17 1 0.00518211994157
14 18 0 0.0146877494044
14 18 1 0.0107852459506
14 19 0 0.00250688878406
14 19 1 0.00536613773894
14 20 0 0.00688512889678
14 20 1 0.00203520166222
14 21 0 1.05981711616e-05
14 21 1 9.49267378384e-05
14 22 0 0.00010580545424
14 22 1 6.67150787599e-05
14 23 0 0.000539816257762
14 23 1 0.000533803085238
14 24 0 0.00828131899023
14 24 1 0.00199891978477
14 25 0 0.00270266279642
14 25 1 0.00399905819058
14 26 0 0.000691795558621
14 26 1 0.000172675043379
14 27 0 4.99797232162e-05
14 27 1 0.000303811126784
14 28 0 0.0037265824207
14 28 1 0.000835499931304
14 29 0 0.000125718027748
14 29 1 0.000343322044252
14 30 0 8.42306712542e-05
14 30 1 1.18028387458e-05
14 31 0 0.0010648437696
14 31 1 6.01376873997e-05
15 0 0 0.000137613682359
15 0 1 5.28886864137e-06
15 1 0 0.00162254345715
15 1 1 0.000430213942852
15 2 0 0.000200278989734
15 2 1 0.00211962778027
15 3 0 0.000741731752443
15 3 1 2.27999405567e-05
15 4 0 0.000956286544588
15 4 1 0.00123053876141
15 5 0 0.00463590602254
15 5 1 0.000986134154457
15 6 0 0.00142883960256
15 6 1 0.00165664849944
15 7 0 2.89838036783e-06
15 7 1 0.000651172635632
15 8 0 0.000559146716791
15 8 1 0.00160571119321
15 9 0 7.43622124208e-05
15 9 1 7.08194555792e-05
15 10 0 0.00126888909078
15 10 1 0.00114120370222
15 11 0 0.00580767020448
15 11 1 0.000352961589516
15 12 0 0.000796677721232
15 12 1 0.00174991852877
15 13 0 0.000135308861368
15 13 1 3.56654226325e-05
15 14 0 0.000486109311748
15 14 1 7.11189532519e-05
15 16 0 6.30344651402e-05
15 16 1 0.00032957062586
15 17 0 0.00295171785649
15 17 1 0.00336498014951
15 18 0 0.00117004441817
15 18 1 0.0163111915328
15 19 0 0.00395815627433
15 19 1 0.00144482960867
