s t h tm
15 12 1 0.00682768485038
15 13 0 0.00217029013022
15 13 1 0.0334527532318
15 14 0 0.00053706968532
15 14 1 0.00015703811068
15 16 0 0.0101103013769
15 16 1 0.00115797453607
15 17 0 0.000325687385857
15 17 1 0.00338780410714
16 0 0 0.00371205259811
16 0 1 0.000304558755895
16 1 0 0.00655763297573
16 1 1 0.000554597922274
16 2 0 0.000951388907034
16 2 1 0.00807826465597
16 3 0 0.00795369993084
16 3 1 0.000110157732162
16 4 0 0.00252568368149
16 4 1 0.000861947409505
16 5 0 0.00205522064683
16 5 1 0.00324429095717
16 6 0 0.00197534880674
16 6 1 0.0130662540023
16 7 0 0.00118930177851
16 7 1 0.000411800100493
16 8 0 0.00431262175137
16 8 1 0.00258048421563
16 9 0 0.00377112050631
16 9 1 0.000780443046687
16 10 0 0.00144402048945
16 10 1 0.00314900071555
16 11 0 0.00188321844545
16 11 1 0.00940743990255
16 12 0 0.00112293262751
16 12 1 0.00508872112449
16 13 0 0.0131651535784
16 13 1 0.000128776036597
16 14 0 0.000134013880969
16 14 1 0.000125015649031
16 15 0 0.000993200399711
16 15 1 0.00272769037929
16 17 0 0.000655646544883
16 17 1 0.000730166959117
17 0 0 0.00338305942723
17 0 1 0.00241448462077
17 1 0 0.00289735891676
17 1 1 0.00736837711724
17 2 0 0.00190978260675
17 2 1 0.0111235456523
17 3 0 0.00616283069123
17 3 1 0.00547647564777
17 4 0 0.00248974857484
17 4 1 0.00239993049516
17 5 0 0.000632827549733
17 5 1 0.00701644424827
17 6 0 0.0174025029514
17 6 1 0.00430842378463
17 7 0 0.0011982849885
17 7 1 0.0011127323965
17 8 0 0.00504276733942
17 8 1 0.00490668555758
17 9 0 0.00490424122138
17 9 1 0.00166544846462
17 10 0 0.00437095097306
17 10 1 0.00225857834894
17 11 0 0.0140748050972
17 11 1 0.00222203901682
17 12 0 0.000394485208798
17 12 1 0.0085713651212
17 13 0 0.0134912832503
17 13 1 0.00569706626067
17 14 0 0.000102545541332
17 14 1 0.000271335568668
17 15 0 0.000212347122873
17 15 1 0.00515835626113
17 16 0 0.00482804885153
17 16 1 0.00124160708447
