s t h tm
2 10 1 0.000130554214293
2 11 0 0.000943037029607
2 11 1 0.00154552296039
2 12 0 0.000924539686832
2 12 1 0.00543666841317
2 13 0 0.00186220307348
2 13 1 0.000767304618523
2 14 0 2.57566625722e-05
2 14 1 0.000150784158428
2 15 0 3.94292430649e-05
2 15 1 0.000535941120935
2 16 0 0.00583320513329
2 16 1 0.00133764387071
2 17 0 0.000101821048666
2 17 1 0.000303566380334
2 18 0 0.000794298571499
2 18 1 0.0057280569045
2 19 0 0.0159043885165
2 19 1 0.00214599713248
2 20 0 0.00105054624594
2 20 1 0.00452834869706
2 21 0 0.00366262604552
2 21 1 0.00265839762948
2 22 0 7.95113445727e-06
2 22 1 6.68247325427e-05
2 23 0 0.000111683224781
2 23 1 1.05663222186e-05
2 24 0 3.55328749821e-06
2 24 1 0.000757222699502
2 25 0 0.00550476703852
2 25 1 0.00177989940448
2 26 0 0.000895820858874
2 26 1 0.00385307681213
2 27 0 0.000412337457057
2 27 1 0.000200233915943
2 28 0 4.22498304337e-05
2 28 1 0.000208449437566
2 29 0 0.00154551473625
2 29 1 0.00168721642375
2 30 0 7.8582441182e-05
2 30 1 0.000253783425818
3 0 0 0.000678610336503
3 0 1 0.0015567462645
3 1 0 7.81739763664e-06
3 1 1 3.57380733634e-05
3 2 0 0.000468736556909
3 2 1 0.000156926284091
3 4 0 0.000183416711524
3 4 1 4.96059874762e-05
3 5 0 0.000449643795168
3 5 1 0.000216881792832
3 6 0 8.48772296078e-05
3 6 1 0.00162867237239
3 7 0 0.000598920855812
3 7 1 0.000341509440188
3 8 0 0.000134537314334
3 8 1 6.48179186656e-05
3 9 0 0.000266335364052
3 9 1 0.000393494749948
3 10 0 2.39647434927e-06
3 10 1 4.18536526507e-05
3 11 0 0.000688641528383
3 11 1 4.59340736175e-05
3 12 0 0.0011520650767
3 12 1 0.000725642628297
3 13 0 0.000241896491028
3 13 1 0.000534284192972
3 14 0 4.98725718849e-05
3 14 1 2.23892211508e-06
3 15 0 0.000139439365499
3 15 1 3.03990285009e-05
3 16 0 0.00176900817977
3 16 1 0.000347690129235
3 17 0 5.85621591719e-05
3 17 1 6.11005038281e-05
3 18 0 0.00125488318701
3 18 1 0.000670392159995
3 19 0 0.0038468039896
3 19 1 0.0014813267184
3 20 0 0.000824451295212
3 20 1 0.000822332437788
3 21 0 9.83586644962e-06
3 21 1 0.00185601016055
3 22 0 1.27286954121e-05
3 22 1 9.34371858792e-06
3 23 0 3.49676071514e-05
3 23 1 1.11813484858e-06
3 24 0 7.24790595653e-05
3 24 1 0.000152087549435
3 25 0 0.00192189503628
3 25 1 0.000228400016718
3 26 0 6.92644272472e-06
3 26 1 0.00139485787428
3 27 0 6.97439198633e-05
3 27 1 0.000111075504137
3 28 0 7.18570316975e-05
3 28 1 2.14462630249e-06
3 29 0 0.000144055775955
3 29 1 0.000810185009045
3 30 0 7.90800828912e-05
3 30 1 1.90280031088e-05
4 0 0 0.0292471563495
4 0 1 0.000303264823519
4 1 0 0.000379742859866
4 1 1 0.000196041121134
4 2 0 0.00813803382368
4 2 1 0.000132950968318
4 3 0 0.00249926092398
4 3 1 0.00684812401802
4 5 0 0.00569000999963
4 5 1 0.00312116215737
4 6 0 0.0139512828418
4 6 1 0.00870108162723
4 7 0 0.00111356466037
4 7 1 0.0113185060546
4 8 0 0.000141887706762
4 8 1 0.00249349990824
4 9 0 0.00791978304353
4 9 1 0.000802877922467
4 10 0 9.10294177676e-05
4 10 1 0.000493937596232
4 11 0 0.00876991675953
4 11 1 0.000940846350473
4 12 0 0.0245858012219
4 12 1 0.000236660442112
4 13 0 0.00709321438911
4 13 1 0.00316754942589
4 14 0 0.000655171602473
4 14 1 3.37192035272e-05
4 15 0 0.00148506022102
4 15 1 0.000760127888984
4 16 0 0.0115952368866
4 16 1 0.0163865743844
4 17 0 0.000615722446096
4 17 1 0.000966164790904
4 18 0 0.0236530036072
4 18 1 0.00179828115381
4 19 0 0.00845449542088
4 19 1 0.0619810254371
4 20 0 0.00713982473896
4 20 1 0.014629924603
4 21 0 0.000902459275023
4 21 1 0.023763196271
4 22 0 0.000239182631843
4 22 1 5.26048801567e-05
4 23 0 0.000322297814256
4 23 1 0.000154739669744
4 24 0 0.00253580233817
4 24 1 0.000432868467828
4 25 0 0.00327633340958
4 25 1 0.0251496118934
4 26 0 0.0149531825378
4 26 1 0.00357778336523
4 27 0 0.000725642274495
4 27 1 0.0016647101855
4 28 0 0.000343890550463
4 28 1 0.000634378493537
4 29 0 0.00767726223737
4 29 1 0.00493737699863
4 30 0 0.000936751030051
4 30 1 0.000360194275949
5 0 0 0.000903941974724
5 0 1 0.00731615090428
5 1 0 0.000107622470565
5 1 1 5.25443764349e-05
5 2 0 0.00112389069027
5 2 1 0.00117686376573
5 3 0 0.00130976226855
5 3 1 0.00129041631945
5 4 0 0.000290279827109
5 4 1 0.000566616217891
5 6 0 0.00380992340981
5 6 1 0.00249132484519
5 7 0 0.00229725349778
5 7 1 0.00116099758322
5 8 0 0.000465333412759
5 8 1 0.000267757017241
5 9 0 0.00010501356099
5 9 1 0.00232138445501
5 10 0 0.000158581295391
5 10 1 4.14001260875e-06
5 11 0 0.00229166292378
5 11 1 0.00040959721122
5 12 0 0.00187393288372
5 12 1 0.00503097514328
5 13 0 0.000727402326833
5 13 1 0.00212685247617
5 14 0 0.000139357599551
5 14 1 5.22723734488e-05
5 15 0 0.000318344087862
5 15 1 0.000306203856138
5 16 0 9.58393575626e-05
5 16 1 0.00768791053244
5 17 0 0.000380762128427
5 17 1 5.92742395733e-05
5 18 0 0.00236562087879
5 18 1 0.00471420798021
5 19 0 0.0167847761035
5 19 1 0.00280839720653
5 20 0 0.000124924000862
5 20 1 0.00593080564414
5 21 0 0.00607791654116
5 21 1 0.000783372450839
5 22 0 5.5947997444e-05
5 22 1 2.5219050556e-05
5 23 0 4.03872390105e-05
5 23 1 9.23111209895e-05
5 24 0 0.000201883379527
5 24 1 0.000623917024473
5 25 0 0.000362618399222
5 25 1 0.00754467703978
5 26 0 0.00106645709101
5 26 1 0.00408833444199
5 27 0 6.80957234244e-06
5 27 1 0.000658118995658
5 28 0 0.000151863050452
5 28 1 0.000120263778548
5 29 0 0.0028506962357
5 29 1 0.000658340253303
5 30 0 0.000104403460918
5 30 1 0.000256370107082
6 0 0 0.000307438418431
6 0 1 0.000361970634569
6 1 0 8.94179120596e-06
6 1 1 4.10150879404e-06
6 2 0 5.39587787827e-05
6 2 1 0.000133404780217
6 3 0 0.000184120579504
6 3 1 2.76267944957e-05
6 4 0 6.57766757989e-05
6 4 1 4.00525720107e-06
6 5 0 0.000190454428543
6 5 1 9.14605645742e-06
6 7 0 0.000261779256096
6 7 1 1.98458559043e-05
6 8 0 4.41328916517e-05
6 8 1 1.55668433483e-05
6 9 0 8.34283786547e-05
6 9 1 0.000114167052345
6 10 0 2.59420059453e-06
6 10 1 1.06571234055e-05
6 11 0 0.000200969797581
6 11 1 1.90092234185e-05
6 12 0 0.000182235191883
6 12 1 0.000380070856117
6 13 0 3.76288333965e-05
6 13 1 0.000194809416604
6 14 0 6.09292462664e-06
6 14 1 9.51259737336e-06
6 15 0 1.98648166005e-05
6 15 1 3.09956853995e-05
6 16 0 0.000520584385701
6 16 1 0.000113290768299
6 17 0 3.49050301159e-05
6 17 1 9.29641884068e-07
6 18 0 0.000502499655745
6 18 1 7.4051193255e-05
6 19 0 0.00147748882878
6 19 1 0.000118095038215
6 20 0 0.000450692277433
6 20 1 4.24603305669e-05
6 21 0 7.03790601158e-06
6 21 1 0.000551715994988
6 22 0 2.14060128985e-06
6 22 1 4.46929471015e-06
6 23 0 1.07957034418e-05
6 23 1 1.0680558226e-08
6 24 0 2.19635012382e-05
6 24 1 4.52861357618e-05
6 25 0 9.63583265015e-05
6 25 1 0.000547577846498
6 26 0 0.000347078812769
6 26 1 7.27052662306e-05
6 27 0 1.79755037704e-05
6 27 1 3.61734222296e-05
6 28 0 1.71196408733e-05
6 28 1 5.04119912675e-06
6 29 0 0.000212455190781
6 29 1 7.33056672189e-05
6 30 0 3.32642941384e-06
6 30 1 2.60534205862e-05
7 0 0 0.00208619546929
7 0 1 0.00455674913171
7 1 0 7.26737617829e-06
7 1 1 0.000122169055822
7 2 0 7.94638319599e-05
7 2 1 0.00177985632604
7 3 0 0.000423388317
7 3 1 0.001677906956
7 4 0 0.000377776770332
7 4 1 0.000314710898668
7 5 0 0.00192790849746
7 5 1 5.28459615437e-05
7 6 0 0.00271290599836
7 6 1 0.00237935313964
7 8 0 0.000573792184748
7 8 1 1.86438362519e-05
7 9 0 0.000355093086926
7 9 1 0.00160576402707
7 10 0 2.2388933917e-05
7 10 1 0.000109111847083
7 11 0 0.00089833832502
7 11 1 0.00128464448198
7 12 0 0.00325993986343
7 12 1 0.00232015785257
7 13 0 0.00150764838353
7 13 1 0.000798974767465
7 14 0 0.000131194105903
7 14 1 2.36687780969e-05
7 15 0 0.000258291133754
7 15 1 0.000246427907246
7 16 0 0.00361278843776
7 16 1 0.00267753213124
7 17 0 0.000122510671772
7 17 1 0.000233098110228
7 18 0 0.00291595156888
7 18 1 0.00280550579112
7 19 0 0.00219865195242
7 19 1 0.0136352767856
7 20 0 0.00337743969127
7 20 1 0.00151640726973
7 21 0 0.00517071263443
7 21 1 0.000374135013574
7 22 0 6.53397345427e-06
7 22 1 5.90599575457e-05
7 23 0 3.98933886011e-05
7 23 1 6.73447973989e-05
7 24 0 0.00043183440982
7 24 1 0.00023552378418
7 25 0 0.00164830663962
7 25 1 0.00474185540838
7 26 0 0.00381119011539
7 26 1 0.000354577241614
7 27 0 0.000123002366776
7 27 1 0.000414349668224
7 28 0 4.12309440369e-05
7 28 1 0.000178684265963
7 29 0 0.000620179507614
7 29 1 0.00221559562839
7 30 0 0.000253035181297
7 30 1 3.85185587031e-05
8 0 0 0.00566803582918
8 0 1 0.00239150875482
8 1 0 8.00452526096e-05
8 1 1 7.69933433904e-05
8 2 0 0.000613859834774
8 2 1 0.00164195812123
8 3 0 0.000894319236171
8 3 1 0.00165507473883
8 4 0 0.000518622016348
8 4 1 0.000321537818652
8 5 0 0.00123508305418
8 5 1 0.00116806492182
8 6 0 0.00506940712176
8 6 1 0.00110877018124
8 7 0 0.00263309072282
8 7 1 0.000757616557178
8 9 0 0.00152583910799
8 9 1 0.000853168438007
8 10 0 9.95259623917e-05
8 10 1 6.00172026083e-05
8 11 0 0.00247058603367
8 11 1 0.000177915243326
8 12 0 0.00359141471484
8 12 1 0.00317863215816
8 13 0 0.000156723172955
8 13 1 0.00264178460304
8 14 0 6.79164643641e-05
8 14 1 0.000119970744636
8 15 0 0.000522776185841
8 15 1 8.95735861589e-05
8 16 0 0.00563555696701
8 16 1 0.00199616693199
8 17 0 8.64735917864e-05
8 17 1 0.000344968337214
8 18 0 0.00163397174071
8 18 1 0.00530757955029
8 19 0 0.00947515656498
8 19 1 0.00973533851802
8 20 0 0.000155203337474
8 20 1 0.00578225062853
8 21 0 0.00563767087713
8 21 1 0.00108960889287
8 22 0 6.03496809154e-05
8 22 1 1.92320770846e-05
8 23 0 0.000107431352954
8 23 1 2.26752480461e-05
8 24 0 0.000724595941616
8 24 1 8.50755883836e-05
8 25 0 0.00679503638042
8 25 1 0.000957820073575
8 26 0 0.00464002795546
8 26 1 0.000414084302537
8 27 0 0.000129760601007
8 27 1 0.000522181112993
8 28 0 0.00014675405311
8 28 1 0.00012005781189
8 29 0 0.00243809985779
8 29 1 0.00100240093021
8 30 0 0.000248643859417
8 30 1 0.000105083366583
9 0 0 0.000938723002071
9 0 1 0.0124278874439
9 1 0 0.00011709712074
9 1 1 0.00014334858026
9 2 0 0.00307681334503
9 2 1 0.000664420360971
9 3 0 0.00159153626843
9 3 1 0.00263658801057
9 4 0 0.00114706107564
9 4 1 0.000246328974356
9 5 0 0.00353832125075
9 5 1 0.000447256657251
9 6 0 0.00493783399122
9 6 1 0.00530856249078
9 7 0 0.000472153097223
9 7 1 0.00515127424078
9 8 0 0.000284636822151
9 8 1 0.000907434160849
9 10 0 0.000254698652094
9 10 1 9.90083190583e-06
9 11 0 0.00121656863184
9 11 1 0.00317592333516
9 12 0 0.00064875448252
9 12 1 0.0105792470885
9 13 0 0.00190472584476
9 13 1 0.00273654921524
9 14 0 0.000116043225415
9 14 1 0.000195564347585
9 15 0 0.00084300372315
9 15 1 0.00017256741485
9 16 0 0.00400936869495
9 16 1 0.00864770880105
9 17 0 0.000628015778296
9 17 1 8.75229397035e-05
9 18 0 0.0112970426858
9 18 1 0.000215395893213
9 19 0 0.027306587266
9 19 1 0.00455367500695
9 20 0 0.00645331768011
9 20 1 0.00339384345689
9 21 0 0.000592991542915
9 21 1 0.0105640815541
9 22 0 7.41613093454e-06
9 22 1 0.000124568790065
9 23 0 0.000113683820232
9 23 1 0.000102095649768
9 24 0 0.000550962713232
9 24 1 0.000791863027768
9 25 0 0.00551930687932
9 25 1 0.00733866679168
9 26 0 0.00454645142522
9 26 1 0.00383570329778
9 27 0 0.000260691242571
9 27 1 0.000820542421429
9 28 0 0.000104875865535
9 28 1 0.000337626836465
9 29 0 0.00327760670855
9 29 1 0.00242840227145
9 30 0 0.00056334065008
9 30 1 2.33096239196e-05
10 0 0 0.00609242145044
10 0 1 0.00913036865456
10 1 0 0.000161723256146
10 1 1 0.000134889730854
10 2 0 0.00305405759298
10 2 1 0.00120670961302
10 3 0 0.000668623448287
10 3 1 0.00414664731171
10 4 0 0.00150790036678
10 4 1 7.89854302162e-05
10 5 0 0.00121812267585
10 5 1 0.00332092005215
10 6 0 0.00300623787433
10 6 1 0.00866304384867
10 7 0 0.00371166916438
10 7 1 0.00269266605562
10 8 0 0.00124516260864
10 8 1 0.000112447568364
10 9 0 0.00313276021144
10 9 1 0.00136068630456
10 11 0 0.00183515068878
10 11 1 0.00316731298922
10 12 0 0.00716323730227
10 12 1 0.00562396195973
10 13 0 0.00356870236389
10 13 1 0.00171709214211
10 14 0 7.97809619147e-05
10 14 1 0.000275098587085
10 15 0 0.000667233615923
10 15 1 0.000489366730077
10 16 0 0.00782486485658
10 16 1 0.00658986166342
10 17 0 0.000437327175806
10 17 1 0.000377576180194
10 18 0 0.0104599941709
10 18 1 0.00265114098206
10 19 0 0.0288781207622
10 19 1 0.00740647713678
10 20 0 0.00179182561396
10 20 1 0.00942278019304
10 21 0 0.00753039403499
10 21 1 0.00517602713501
10 22 0 1.74518293129e-06
10 22 1 0.000148568074069
10 23 0 0.000102882654456
10 23 1 0.000142861439544
10 24 0 0.000251211347192
10 24 1 0.00127808843181
10 25 0 0.00855387701967
10 25 1 0.00608964350333
10 26 0 0.00317794717282
10 26 1 0.00636821133218
10 27 0 0.000207636655749
10 27 1 0.00102374456725
10 28 0 0.000212435445465
10 28 1 0.000291516232535
10 29 0 0.00168386416538
10 29 1 0.00481452055162
10 30 0 0.000601127665144
10 30 1 6.69889098565e-05
11 0 0 0.00135829526266
11 0 1 0.000315780936341
11 1 0 1.94470549764e-05
11 1 1 1.31719810236e-05
11 2 0 0.000461915795031
11 2 1 6.64804396944e-06
11 3 0 0.000213355414978
11 3 1 0.000316188126022
11 4 0 2.29925873935e-05
11 4 1 0.000151519950607
11 5 0 0.000497324680717
11 5 1 1.84159228296e-06
11 6 0 0.00081784710744
11 6 1 0.00046544371256
11 7 0 0.000511725704733
11 7 1 0.000192569965267
11 8 0 1.85851903606e-05
11 8 1 0.000130713516639
11 9 0 4.48920267789e-05
11 9 1 0.000449259952221
11 10 0 2.81822760806e-05
11 10 1 4.95699291937e-06
11 12 0 0.000181575828298
11 12 1 0.0012246542907
11 13 0 0.000348652657253
11 13 1 0.000232635182747
11 14 0 3.14857006641e-05
11 14 1 7.54100833593e-06
11 15 0 5.32127511579e-05
11 15 1 7.39805618421e-05
11 16 0 0.000618742496197
11 16 1 0.000966469571803
11 17 0 6.57743118148e-05
11 17 1 2.38420001852e-05
11 18 0 0.000675947608059
11 18 1 0.000765906292941
11 19 0 0.00324688672153
11 19 1 0.000743392413469
11 20 0 0.00119220519853
11 20 1 4.10841344708e-05
11 21 0 0.000272252828569
11 21 1 0.00112509398543
11 22 0 6.38740793527e-06
11 22 1 1.01427970647e-05
11 23 0 1.41428183256e-05
11 23 1 1.28820786744e-05
11 24 0 0.000111753056784
11 24 1 5.64266492164e-05
11 25 0 0.00159054296135
11 25 1 1.98299736509e-05
11 26 0 0.000630883898489
11 26 1 0.000418923438511
11 27 0 0.000111120510135
11 27 1 2.42965838645e-05
11 28 0 8.14539793643e-06
11 28 1 4.72750280636e-05
11 29 0 0.000696170983352
11 29 1 1.84674706483e-05
11 30 0 2.90491564426e-05
11 30 1 4.44247635574e-05
12 0 0 0.0218835872185
12 0 1 0.00399599456051
12 1 0 0.000495946850273
12 1 1 8.31156672691e-06
12 2 0 0.00156651115852
12 2 1 0.00567702781048
12 3 0 0.00364122014053
12 3 1 0.00454500541647
12 4 0 0.00160056697736
12 4 1 0.00109722629664
12 5 0 0.00698545644494
12 5 1 0.000731166242059
12 6 0 0.0155442056865
12 6 1 0.00429421608655
12 7 0 0.00407618035137
12 7 1 0.00681154232763
12 8 0 0.00223675498313
12 8 1 7.12571058708e-05
12 9 0 0.00316993934862
12 9 1 0.00446916726538
12 10 0 0.000321407011527
12 10 1 0.000190893695473
12 11 0 0.00235773087159
12 11 1 0.00614673295841
12 13 0 2.89599822081e-05
12 13 1 0.00895718186379
12 14 0 0.000120571699271
12 14 1 0.000482743083729
12 15 0 0.00179830576981
12 15 1 0.000167978533188
12 16 0 0.0127124032777
12 16 1 0.0117934258913
12 17 0 0.000930998733455
12 17 1 0.000454381863545
12 18 0 0.00304286693909
12 18 1 0.0192467850939
12 19 0 0.0323867761052
12 19 1 0.0292990391858
12 20 0 0.0142648406309
12 20 1 0.00480060703612
12 21 0 0.0192257993008
12 21 1 0.00237581666619
12 22 0 0.000231843689675
12 22 1 2.36971283252e-05
12 23 0 1.16291679063e-05
12 23 1 0.000406149330094
12 24 0 5.61904291318e-05
12 24 1 0.00254370344187
12 25 0 0.0211264614735
12 25 1 0.00376833010448
12 26 0 0.0160727893405
12 26 1 0.000156206000536
12 27 0 0.000859995624881
12 27 1 0.00123342028912
12 28 0 0.00027557135735
12 28 1 0.00058117425665
12 29 0 0.00803417571262
12 29 1 0.00301343629338
12 30 0 0.000410647627057
12 30 1 0.000725187354943
13 0 0 0.00150524221358
13 0 1 0.0123939244614
13 1 0 0.00023954194126
13 1 1 3.12805107399e-05
13 2 0 0.00125215993815
13 2 1 0.00263813304685
13 3 0 0.0030135672192
13 3 1 0.0013830151688
13 4 0 0.000253050520383
13 4 1 0.00119585536562
13 5 0 0.00364612522147
13 5 1 0.000498247195527
13 6 0 0.00723269182774
13 6 1 0.00342194444626
13 7 0 0.00304793429277
13 7 1 0.00279954320923
13 8 0 0.000750595032098
13 8 1 0.000488970775902
13 9 0 0.000696706340773
13 9 1 0.00340603446023
13 10 0 4.77355772579e-05
13 10 1 0.000227406153742
13 11 0 0.000367960240027
13 11 1 0.00419953861897
13 12 0 0.00496944663414
13 12 1 0.00670590411386
13 14 0 0.000174008791117
13 14 1 0.000150013938883
13 15 0 0.000752125960235
13 15 1 0.000303907846765
13 16 0 0.0122837548716
13 16 1 0.000877609443443
13 17 0 2.16951140008e-06
13 17 1 0.0007418778996
13 18 0 0.00469801283887
13 18 1 0.00727310753613
13 19 0 0.016322233606
13 19 1 0.016807414142
13 20 0 0.00920214949134
13 20 1 0.00103734499166
13 21 0 0.0104016174856
13 21 1 0.00119997883644
13 22 0 4.51511999831e-05
13 22 1 9.20923010169e-05
13 23 0 0.000210245058174
13 23 1 1.41315578263e-05
13 24 0 0.000884644727211
13 24 1 0.000511682251789
13 25 0 0.00537806791924
13 25 1 0.00799219673276
13 26 0 0.00206101708584
13 26 1 0.00665510178916
13 27 0 0.000126728067058
13 27 1 0.000997584410942
13 28 0 0.000311835145733
13 28 1 0.000148297873267
13 29 0 0.000884466699926
13 29 1 0.00504888268507
13 30 0 0.000130051774598
13 30 1 0.000479971983402
14 0 0 0.00337609040683
14 0 1 0.00660366907217
14 1 0 9.20583511123e-05
14 1 1 0.000102395243888
14 2 0 0.000928191413549
14 2 1 0.00186508311845
14 3 0 0.00298454450735
14 3 1 0.00017225156465
14 4 0 0.000605930812799
14 4 1 0.000434400064201
14 5 0 9.42732596551e-05
14 5 1 0.00288143318934
14 6 0 0.00430966059981
14 6 1 0.00334048921419
14 7 0 0.00284688521157
14 7 1 0.00135167002543
14 8 0 0.000785949580086
14 8 1 0.000104072743914
14 9 0 0.000682111104683
14 9 1 0.00226370337132
14 10 0 6.87915281265e-05
14 10 1 0.000128763357874
14 11 0 0.00268860751527
14 11 1 0.000590908523732
14 12 0 0.00581791994278
14 12 1 0.00256511445222
14 13 0 0.00256350576658
14 13 1 0.000901756347423
14 15 0 0.000406369915445
14 15 1 0.000351874347555
14 16 0 0.0081127731573
14 16 1 0.0013372358507
14 17 0 0.00025760968413
14 17 1 0.00027662480487
14 18 0 0.00733391419187
14 18 1 0.00126148615313
14 19 0 0.00275473321137
14 19 1 0.0210327300146
14 20 0 0.00504648066372
14 20 1 0.00230559263128
14 21 0 0.000502432852638
14 21 1 0.00782764502736
14 22 0 4.03395513212e-05
14 22 1 5.82028406788e-05
14 23 0 5.46811452999e-05
14 23 1 0.0001064238127
14 24 0 0.00036864831001
14 24 1 0.00063393031499
14 25 0 0.0047050664603
14 25 1 0.0048949353617
14 26 0 0.00258433272846
14 26 1 0.00367393958354
14 27 0 0.000490425146306
14 27 1 0.000316843977694
14 28 0 0.000294932054854
14 28 1 3.54486771464e-05
14 29 0 0.00082422373156
14 29 1 0.00343598849244
14 30 0 0.000251854837589
14 30 1 0.000186149146411
15 0 0 0.00272742260026
15 0 1 0.00412134126774
15 1 0 5.82049980799e-05
15 1 1 7.52417809201e-05
15 2 0 0.000326726093531
15 2 1 0.00159020163747
15 3 0 0.00114456160399
15 3 1 0.00102183839001
15 4 0 0.000650846387165
15 4 1 6.30967228346e-05
15 5 0 0.000753879806347
15 5 1 0.00128824464065
15 6 0 0.00201132000764
15 6 1 0.00323871329636
15 7 0 0.00245915538534
15 7 1 0.00042216790366
15 8 0 0.000234679978309
15 8 1 0.000376111568691
15 9 0 0.000162470473659
15 9 1 0.00185914014634
15 10 0 1.70674157174e-05
15 10 1 0.000118507672283
15 11 0 0.00210464703903
15 11 1 0.000145971424971
15 12 0 0.003737623232
15 12 1 0.002015363419
15 13 0 0.00147472305358
15 13 1 0.000903366519416
15 14 0 1.11822316656e-05
15 14 1 0.000148478790334
15 16 0 0.00557368658631
15 16 1 0.000911527849688
15 17 0 0.000318254351403
15 17 1 4.8372306597e-05
15 18 0 0.00302201246955
15 18 1 0.00287671359045
15 19 0 0.00326192900596
15 19 1 0.013062584524
15 20 0 0.00153007296739
15 20 1 0.00351540072761
15 21 0 0.000591114735928
15 21 1 0.00512552969007
15 22 0 4.87165193865e-05
15 22 1 1.89097176135e-05
15 23 0 6.79147813348e-05
15 23 1 4.26459806652e-05
15 24 0 0.000562201291579
15 24 1 0.000125833753421
15 25 0 0.00189886534167
15 25 1 0.00468928397633
15 26 0 0.00386855131965
15 26 1 0.000426284580347
15 27 0 0.000224794328593
15 27 1 0.000329206559407
15 28 0 0.000197414811874
15 28 1 2.93140611261e-05
15 29 0 0.000700536872077
15 29 1 0.00222309947492
15 30 0 0.000231433194868
15 30 1 6.91537951321e-05
16 0 0 0.00250052788875
16 0 1 5.53173232467e-05
16 1 0 1.9309509582e-05
16 1 1 3.0490617418e-05
16 2 0 0.00037913379199
16 2 1 0.00033623187901
16 3 0 0.000627731800914
16 3 1 0.000180732786086
16 4 0 0.000128053125129
16 4 1 0.000138378615871
16 5 0 0.000664567723405
