s t h tm
4 0 0 0.0117326256849
4 0 1 0.00139704240814
4 1 0 0.00857196816342
4 1 1 0.00626641746058
4 2 0 0.00145452796075
4 2 1 0.00343550306125
4 3 0 0.0126380924494
4 3 1 0.00134908910756
4 5 0 0.00066700481805
4 5 1 0.019068125436
4 6 0 0.00391322440044
4 6 1 0.000270287665559
4 7 0 0.00949531092924
4 7 1 0.00435136467976
4 8 0 0.000425526602417
4 8 1 0.000503071736583
4 9 0 0.00570528680406
4 9 1 0.00970993880294
4 10 0 0.010791003071
4 10 1 0.02861309343
4 11 0 0.00776510856396
4 11 1 0.00852320856704
4 12 0 0.000905336964149
4 12 1 0.000188233856851
4 13 0 0.000801405806771
4 13 1 0.00276268909023
4 14 0 0.0300264029722
4 14 1 0.0143929622998
4 15 0 0.00123669585095
4 15 1 0.00127445063405
4 16 0 0.0125117896031
4 16 1 0.0278905240099
4 17 0 0.0862222417069
4 17 1 0.0255897170991
4 18 0 0.0218558237612
4 18 1 0.0127022839508
4 19 0 0.0101956579934
4 19 1 0.0289595186586
4 20 0 4.11630056966e-05
4 20 1 0.000422031316303
4 21 0 0.000321288385092
4 21 1 0.000435978612908
4 22 0 0.00412595091821
4 22 1 0.000586627249789
4 23 0 0.0448375264821
4 23 1 0.000286873628869
4 24 0 0.00131381404592
4 24 1 0.0281029286841
4 25 0 0.00296364339265
4 25 1 0.00083089077835
4 26 0 0.00112075290026
4 26 1 0.000432187671745
4 27 0 0.012038464334
4 27 1 0.00798648196303
4 28 0 0.000817407235984
4 28 1 0.00124141185702
4 29 0 0.00030296676264
4 29 1 0.00011856571536
4 30 0 0.00325088700738
4 30 1 0.00168714161962
4 31 0 0.0122119803715
4 31 1 0.0814706028495
4 32 0 0.0399816639432
4 32 1 0.0157411996908
5 0 0 0.00197359367228
5 0 1 0.00167870930372
5 1 0 0.00308158027396
5 1 1 0.00104603967704
5 2 0 0.00105887954728
5 2 1 0.000301389023721
5 3 0 0.00113474078215
5 3 1 0.00275609822885
5 4 0 0.00101304195775
5 4 1 0.00898979328425
5 6 0 0.000468555274426
5 6 1 0.000695179670574
5 7 0 0.00210964634385
5 7 1 0.00174210788015
5 8 0 9.10750763209e-05
5 8 1 0.000167234764679
5 9 0 0.0014269436806
5 9 1 0.0028611368684
5 10 0 0.0085932462532
5 10 1 0.0023678609048
5 11 0 0.00324186692124
5 11 1 0.00128908303976
5 12 0 0.000286039356754
5 12 1 1.81611712462e-05
5 13 0 0.000917252252927
5 13 1 7.41783230727e-05
5 14 0 0.0107138371248
5 14 1 0.00164237621018
5 15 0 0.000121714222412
5 15 1 0.000576815832588
5 16 0 0.00789599790645
5 16 1 0.00334278506955
5 17 0 0.0157319277062
5 17 1 0.0153710024668
5 18 0 0.00782843726506
5 18 1 0.00178465262794
5 19 0 0.00326692833821
5 19 1 0.00762493634579
5 20 0 4.04178927973e-05
5 20 1 8.84296902027e-05
5 21 0 0.000198325210258
5 21 1 1.23250887417e-05
5 22 0 0.000373121037517
5 22 1 0.000937785159483
5 23 0 0.00336828694644
5 23 1 0.00918404717556
5 24 0 0.0043389936245
5 24 1 0.0038439136855
5 25 0 0.000133485260383
5 25 1 0.000922047015617
5 26 0 0.000177337929761
5 26 1 0.000254646293239
5 27 0 0.00151429516274
5 27 1 0.00405607953626
5 28 0 0.000392602643869
5 28 1 0.000180102701131
5 29 0 6.0057128754e-05
5 29 1 5.7201305246e-05
5 30 0 0.000258249317507
5 30 1 0.00111537083249
5 31 0 0.00744147635322
5 31 1 0.0186183733758
5 32 0 0.013660363411
5 32 1 0.00184016403796
6 0 0 0.000151783425872
6 0 1 0.000145644439128
6 1 0 3.40687401621e-05
6 1 1 0.000302066897838
6 2 0 8.16951855293e-05
6 2 1 2.90792434707e-05
6 3 0 2.19890962179e-05
6 3 1 0.000294864118782
6 4 0 0.000409765402126
6 4 1 0.000404822529874
6 5 0 0.000148342251812
6 5 1 0.000298719899188
6 7 0 0.000268522139886
6 7 1 4.51481781138e-05
6 8 0 1.86961560554e-05
6 8 1 2.33948794461e-06
6 9 0 0.00032906686897
6 9 1 2.01359900304e-05
6 10 0 0.000123867890872
6 10 1 0.000768757590128
6 11 0 0.000167784873887
6 11 1 0.000201196227113
6 12 0 1.52762589575e-05
6 12 1 9.49652504246e-06
6 13 0 6.16535968648e-05
6 13 1 1.90842501352e-05
6 14 0 0.0001968640377
6 14 1 0.0008093728973
6 15 0 2.31561041234e-05
6 15 1 3.37291828766e-05
6 16 0 7.45498671554e-05
6 16 1 0.000840688339845
6 17 0 0.000924021255576
6 17 1 0.00160886776742
6 18 0 1.22246511988e-05
6 18 1 0.000770624093801
6 19 0 0.000323311373374
6 19 1 0.000563675297626
6 20 0 3.33092227035e-06
6 20 1 7.16187172965e-06
6 21 0 1.31499494363e-05
6 21 1 4.00450556374e-06
6 22 0 1.41631391131e-05
6 22 1 9.25914298869e-05
6 23 0 0.000577902825175
6 23 1 0.000444305343825
6 24 0 0.000618110376301
6 24 1 4.82704436993e-05
6 25 0 7.16335316476e-05
6 25 1 1.43244823524e-05
6 26 0 2.30966642419e-05
6 26 1 1.20822747581e-05
6 27 0 0.00020181285821
6 27 1 0.00025181452879
6 28 0 4.42606265304e-05
6 28 1 2.37803646957e-06
6 29 0 5.54920738817e-07
6 29 1 8.99410226118e-06
6 30 0 2.10644818253e-05
6 30 1 9.07972421747e-05
6 31 0 0.00111227616208
6 31 1 0.00100992605292
6 32 0 0.00123955730073
6 32 1 2.2739068269e-05
7 0 0 0.00254359413563
7 0 1 0.00040795966037
7 1 0 0.00264672608458
7 1 1 0.000688947985416
7 2 0 0.00107871799188
7 2 1 2.05626241152e-05
7 3 0 0.000209826284963
7 3 1 0.00293449682504
7 4 0 0.00453555032116
7 4 1 0.00354809074584
7 5 0 0.00382436961354
7 5 1 0.000612094293458
7 6 0 0.000151331848193
7 6 1 0.000789123068807
7 8 0 4.25981330648e-05
7 8 1 0.000166151084935
7 9 0 0.00261414361569
7 9 1 0.000851204276309
7 10 0 0.000857328506168
7 10 1 0.00800072561683
7 11 0 0.00149833826396
7 11 1 0.00216328089604
7 12 0 0.000233707788327
7 12 1 1.21272996731e-05
7 13 0 1.5619297869e-05
7 13 1 0.000785590432131
7 14 0 0.00846401003843
7 14 1 0.00152147818857
7 15 0 0.000121904688117
7 15 1 0.000442601884883
7 16 0 0.002294233947
7 16 1 0.006788219718
7 17 0 0.00460556759071
7 17 1 0.0205297982893
7 18 0 0.00552521992091
7 18 1 0.00224345429609
7 19 0 0.00551581352351
7 19 1 0.00328628333449
7 20 0 9.35168538259e-05
7 20 1 1.06093851741e-05
7 21 0 7.12417269439e-05
7 21 1 9.89921480561e-05
7 22 0 0.000989260130819
7 22 1 7.01290231807e-05
7 23 0 0.00512308428384
7 23 1 0.00502089601216
7 24 0 0.00483087497013
7 24 1 0.00178201867187
7 25 0 0.000395495316354
7 25 1 0.000457517239646
7 26 0 0.000341960762495
7 26 1 7.14079950482e-06
7 27 0 0.00447856605228
7 27 1 2.30485987242e-05
7 28 0 0.000359137244212
7 28 1 0.000103685978788
7 29 0 6.921747669e-05
7 29 1 2.554316631e-05
7 30 0 0.000104231012154
7 30 1 0.00100583948085
7 31 0 0.00271749818149
7 31 1 0.0183423779805
7 32 0 0.00661148662102
7 32 1 0.00591503183298
8 0 0 0.000704412799243
8 0 1 0.00287655630976
8 1 0 0.00106285312069
8 1 1 0.00298414945131
8 2 0 0.000496283574343
8 2 1 0.000837417316657
8 3 0 0.00204894007016
8 3 1 0.00176590617884
8 4 0 0.00744564487449
8 4 1 0.00236182297151
8 5 0 0.00287143617407
8 5 1 0.00251109834993
8 6 0 0.000858945168798
8 6 1 0.000282060633202
8 7 0 0.00160682749512
8 7 1 0.00216969733888
8 9 0 0.000915147642582
8 9 1 0.00328918153842
8 10 0 0.000808483739222
8 10 1 0.00993853982078
8 11 0 7.97961899643e-05
8 11 1 0.00436265887204
8 12 0 0.000244028536115
8 12 1 5.42305898853e-05
8 13 0 0.000715515273413
8 13 1 0.000256551471587
8 14 0 0.00377209846068
8 14 1 0.00834278317532
8 15 0 0.000619713165341
8 15 1 6.51737586586e-05
8 16 0 0.00543428390975
8 16 1 0.00558499212525
8 17 0 0.0132390611219
8 17 1 0.0172563914381
8 18 0 0.00308230932794
8 18 1 0.00634302536406
8 19 0 0.00677296499873
8 19 1 0.00390616847527
8 20 0 7.19657167754e-05
8 20 1 5.43653182246e-05
8 21 0 2.20207791458e-05
8 21 1 0.000184515266854
8 22 0 0.00105997439804
8 22 1 0.000225328224961
8 23 0 0.0115928295068
8 23 1 0.000714342441235
8 24 0 0.00778284070344
8 24 1 0.000240244590556
8 25 0 0.000449105096728
8 25 1 0.000585811365272
8 26 0 0.000238975788336
8 26 1 0.000184571263664
8 27 0 0.00396615636599
8 27 1 0.00149542221901
8 28 0 0.000452398728458
8 28 1 0.000109120992542
8 29 0 8.73339919348e-05
8 29 1 2.76342440652e-05
8 30 0 0.000358851099297
8 30 1 0.000987940597703
8 31 0 0.0115880714657
8 31 1 0.0139627980733
8 32 0 0.00887074057974
8 32 1 0.00632704293626
9 0 0 0.00187196585138
9 0 1 0.00406700732462
9 1 0 0.00410123359385
9 1 1 0.00261064774015
9 2 0 0.00109556259896
9 2 1 0.00111635645804
9 3 0 0.00411822535871
9 3 1 0.00220862886829
9 4 0 0.0127452564988
9 4 1 0.00352025339425
9 5 0 0.0021131345637
9 5 1 0.0068137026093
9 6 0 0.0014430950089
9 6 1 0.000449242693101
9 7 0 0.00552777195477
9 7 1 0.000735526891225
9 8 0 0.000259128183584
9 8 1 0.000160906853416
9 10 0 0.0100906550567
9 10 1 0.00773309117026
9 11 0 0.00610034855312
9 11 1 0.00126738365688
9 12 0 0.000187083838663
9 12 1 0.000307573583337
9 13 0 0.00100912938092
9 13 1 0.000603025918079
9 14 0 0.00603807695
9 14 1 0.014054237415
9 15 0 0.000934852807915
9 15 1 0.000201019897085
9 16 0 0.0172492660488
9 16 1 0.0010260060362
9 17 0 0.00284122940468
9 17 1 0.0477349328703
9 18 0 0.00240874253938
9 18 1 0.0132230063556
9 19 0 0.00434630875393
9 19 1 0.0133648429811
9 20 0 0.000166760451148
9 20 1 4.27573088516e-05
9 21 0 0.000322531940561
9 21 1 2.0004394439e-05
9 22 0 0.000506363825995
9 22 1 0.001625287571
9 23 0 0.0194977476247
9 23 1 0.0009134767823
9 24 0 0.00429656404958
9 24 1 0.00900957931642
9 25 0 0.00149016275976
9 25 1 0.000226227669241
9 26 0 0.000503983153252
9 26 1 0.000198462052748
9 27 0 0.00352920888317
9 27 1 0.00552872145183
9 28 0 0.000117254945958
9 28 1 0.000814015462042
9 29 0 2.91160576576e-05
9 29 1 0.000161556704342
9 30 0 0.00048357970595
9 30 1 0.00175005021905
9 31 0 0.0255581583978
9 31 1 0.0168175014322
9 32 0 0.00326243871413
9 32 1 0.0219428132429
10 0 0 0.00501323657477
10 0 1 0.00175046335223
10 1 0 0.00379568399239
10 1 1 0.00384825544661
10 2 0 0.000990106198359
10 2 1 0.00152897518564
10 3 0 0.00246479975976
10 3 1 0.00474064505424
10 4 0 0.00488756726771
10 4 1 0.0136366834433
10 5 0 0.0100443823889
10 5 1 0.00012209692505
10 6 0 0.00150465124016
10 6 1 0.000650469517838
10 7 0 0.00355934084863
10 7 1 0.00357372284637
10 8 0 0.000305750301146
10 8 1 0.000172613695854
10 9 0 0.00180683709381
10 9 1 0.00613425932819
10 11 0 0.00589452009549
10 11 1 0.00249634619351
10 12 0 0.000495595055929
10 12 1 6.7753905071e-05
10 13 0 0.000146844390677
10 13 1 0.00168918590532
10 14 0 0.022133450916
10 14 1 0.000749020714011
10 15 0 0.000430225306704
10 15 1 0.000863382511296
10 16 0 0.0146683654675
10 16 1 0.0061447368675
10 17 0 0.0377275614896
10 17 1 0.0198719552894
10 18 0 8.74075412581e-05
10 18 1 0.0177150737517
10 19 0 0.0152025321796
10 19 1 0.00496811216539
10 20 0 0.000237919509883
10 20 1 6.93331116729e-07
10 21 0 0.00025777885651
10 21 1 0.00013232443549
10 22 0 0.00138729728932
10 22 1 0.00104036991368
10 23 0 0.0135318169045
10 23 1 0.00971385081452
10 24 0 0.00269302235239
10 24 1 0.0124609037976
10 25 0 0.000728276893238
10 25 1 0.00122646334176
10 26 0 0.000635776077434
10 26 1 0.000164215511566
10 27 0 0.0079480496722
10 27 1 0.0023677273028
10 28 0 0.000925269787997
10 28 1 0.000135323248003
10 29 0 1.54682924354e-05
10 29 1 0.000201682603565
10 30 0 0.00222629541766
10 30 1 0.000317511755345
10 31 0 0.0187684553282
10 31 1 0.0294917807128
10 32 0 0.000266626525032
10 32 1 0.028438800454
11 0 0 0.000119211111365
11 0 1 0.000624604508635
11 1 0 0.000278241835747
11 1 1 0.000562375225253
11 2 0 0.00027566077436
11 2 1 1.36690364047e-06
11 3 0 6.08292997303e-06
11 3 1 0.000786312129027
11 4 0 0.000177168466034
11 4 1 0.00185997498797
11 5 0 0.000326855540747
11 5 1 0.000791169534253
11 6 0 0.000215860174563
11 6 1 2.11421324366e-05
11 7 0 0.00072544887806
11 7 1 5.89863059396e-05
11 8 0 1.92059117587e-05
11 8 1 3.34005932413e-05
11 9 0 5.93344529427e-05
11 9 1 0.000813961469057
11 10 0 0.00115619182523
11 10 1 0.00107611003277
11 12 0 4.17588306891e-05
11 12 1 2.01936153109e-05
11 13 0 0.000164719252645
11 13 1 3.71921313547e-05
11 14 0 0.00118075064215
11 14 1 0.00133567380185
11 15 0 2.52076430091e-05
11 15 1 0.000117052615991
11 16 0 0.00175676653483
11 16 1 0.000532085837168
11 17 0 0.00496441066294
11 17 1 0.00136990646606
11 18 0 0.00137908654809
11 18 1 0.000578682691908
11 19 0 0.000320456731021
11 19 1 0.00189774343998
11 20 0 7.39261998002e-06
11 20 1 1.884804102e-05
11 21 0 2.97517205901e-06
11 21 1 3.9925152941e-05
11 22 0 2.36003511867e-05
11 22 1 0.000243374352813
11 23 0 0.000191327895923
11 23 1 0.00236503784208
11 24 0 0.00053756308864
11 24 1 0.00112894002336
11 25 0 6.7225082048e-05
11 25 1 0.000147741036952
11 26 0 4.94529307565e-05
11 26 1 3.85235092435e-05
11 27 0 0.000394116975208
11 27 1 0.000740326617792
11 28 0 3.26199011681e-05
11 28 1 8.40153248319e-05
11 29 0 1.44847497076e-05
11 29 1 9.39570529243e-06
11 30 0 9.46679707037e-05
11 30 1 0.000185078844296
11 31 0 0.00497858966554
11 31 1 0.00032867082746
11 32 0 0.00218401611746
11 32 1 0.000972768660539
12 0 0 0.00275374225931
12 0 1 0.00874492021869
12 1 0 0.00157197683932
12 1 1 0.0114231413007
12 2 0 0.00278991606858
12 2 1 0.00149266105642
12 3 0 0.00661264456348
12 3 1 0.00563700855752
12 4 0 0.00629498585807
12 4 1 0.0251972608239
12 5 0 0.00522805434195
12 5 1 0.012055520547
12 6 0 0.000123369203127
12 6 1 0.00354045480887
12 7 0 0.00331869915894
12 7 1 0.00880790207306
12 8 0 0.000725124623386
12 8 1 8.81205246144e-05
12 9 0 0.0121737160503
12 9 1 0.00132658532966
12 10 0 0.0110906382893
12 10 1 0.0234185665677
12 11 0 0.0110577761626
12 11 1 0.00320715876942
12 13 0 0.00266576423716
12 13 1 0.000455588410844
12 14 0 0.0332372874189
12 14 1 0.00566417491306
12 15 0 0.00184911441743
12 15 1 0.000350090136569
12 16 0 0.0173974265084
12 16 1 0.0179859940226
12 17 0 0.0159249165053
12 17 1 0.0819974350887
12 18 0 0.00493439115446
12 18 1 0.0253308077555
12 19 0 0.0307019212492
12 19 1 0.00358928530678
12 20 0 0.00023798320689
12 20 1 0.00016767176711
12 21 0 0.000496505681219
12 21 1 0.000166691404781
12 22 0 0.00163067946208
12 22 1 0.00249648851892
12 23 0 0.00603908917763
12 23 1 0.0334798265124
12 24 0 0.00748131498369
12 24 1 0.0182811942793
12 25 0 0.000289795343935
12 25 1 0.00303337073907
12 26 0 0.0013246861598
12 26 1 3.53436111966e-05
12 27 0 0.00739697585538
12 27 1 0.0101404132836
12 28 0 0.00067152391197
12 28 1 0.00113154267603
12 29 0 0.000222239615824
12 29 1 0.000146928870176
12 30 0 0.000447706441244
12 30 1 0.00387690588676
12 31 0 0.0756952404102
12 31 1 0.00634981944277
12 32 0 0.0399256498117
12 32 1 0.0088751573903
13 0 0 0.00142729305548
13 0 1 0.00474830234952
13 1 0 0.00125524584208
13 1 1 0.00572405214392
13 2 0 0.00067815382863
13 2 1 0.00162189312637
13 3 0 0.00305011685215
13 3 1 0.00352881366885
13 4 0 0.0156300635959
13 4 1 0.00128350128806
13 5 0 0.00874815352191
13 5 1 0.000534349193088
13 6 0 0.00167992879074
13 6 1 0.000287803958255
13 7 0 0.00264595355072
13 7 1 0.00386688939828
13 8 0 7.8601978424e-06
13 8 1 0.000428909992158
13 9 0 0.00566189249166
13 9 1 0.00158872464134
13 10 0 0.013277473402
13 10 1 0.00525641150402
13 11 0 0.00294470147272
13 11 1 0.00471657798328
13 12 0 0.000116875384494
13 12 1 0.000397490316506
13 14 0 0.00194401328813
13 14 1 0.0189488246819
13 15 0 0.000958045600792
13 15 1 0.000223082862208
13 16 0 0.0122867553695
13 16 1 0.00671664521446
13 17 0 0.0151117143944
13 17 1 0.0374795174736
13 18 0 0.0157000362731
13 18 1 0.000554517130865
13 19 0 0.000212231694387
13 19 1 0.0182045726986
13 20 0 6.1411320827e-05
13 20 1 0.000156454105173
13 21 0 0.000251446134162
13 21 1 0.000104737629838
13 22 0 0.000122240484927
13 22 1 0.00209434076207
13 23 0 0.0200751524689
13 23 1 0.00114930164611
13 24 0 0.00278337707904
13 24 1 0.01105291337
13 25 0 0.000612583175806
13 25 1 0.00117219216119
13 26 0 0.000518215483688
13 26 1 0.000212216740312
13 27 0 0.00383161955125
13 27 1 0.00558719937575
13 28 0 0.000383471049646
13 28 1 0.000584903294354
13 29 0 0.000160422992456
13 29 1 3.78466075438e-05
13 30 0 0.000273265287405
13 30 1 0.0020493575456
13 31 0 0.00403946067216
13 31 1 0.0400245420418
13 32 0 0.0114397218052
13 32 1 0.0147697648458
14 0 0 0.00261994852452
14 0 1 0.00181419909248
14 1 0 0.000774577448703
14 1 1 0.0042366377463
14 2 0 0.00109930757872
14 2 1 0.000552152248278
14 3 0 0.00286149850704
14 3 1 0.00186224830196
14 4 0 0.011038659047
14 4 1 0.00110547257097
14 5 0 0.00241144409444
14 5 1 0.00425349824556
14 6 0 4.14498851305e-05
14 6 1 0.00137140456987
14 7 0 0.00124098091256
14 7 1 0.00343531426944
14 8 0 0.000253391304408
14 8 1 6.02146515921e-05
14 9 0 8.95697415448e-05
14 9 1 0.00511645568146
14 10 0 0.00638785622746
14 10 1 0.00691968356254
14 11 0 0.00274653892979
14 11 1 0.00275434670321
14 12 0 0.000108645785957
14 12 1 0.000260674628043
14 13 0 0.000345580293841
14 13 1 0.000858084778159
14 15 0 0.000675933017365
14 15 1 0.000172130628635
14 16 0 0.00403427871515
14 16 1 0.00961037866285
14 17 0 0.0238816284294
14 17 1 0.0138794731556
14 18 0 0.00875134944271
14 18 1 0.00291960445029
14 19 0 0.00827581951033
14 19 1 0.00494765514267
14 20 0 1.30874334729e-05
14 20 1 0.000143342415527
14 21 0 0.000114957838177
14 21 1 0.000140786147823
14 22 0 0.000141942449762
14 22 1 0.00144958805224
14 23 0 0.0101169007042
14 23 1 0.00512249832577
14 24 0 0.00059881938838
14 24 1 0.00933579424662
14 25 0 0.0007771055837
14 25 1 0.0005043833713
14 26 0 0.000282984065673
14 26 1 0.000241474564327
14 27 0 0.00379095202227
14 27 1 0.00297186690573
14 28 0 0.000289890346803
14 28 1 0.000405413427197
14 29 0 2.38768184748e-05
14 29 1 0.000118483005525
14 30 0 0.000324577657933
14 30 1 0.00134309190607
14 31 0 0.00619348104117
14 31 1 0.0254449731948
14 32 0 0.0145696811236
14 32 1 0.0042490278654
15 0 0 0.00237416978408
15 0 1 0.000668832408917
15 1 0 0.00187019989726
15 1 1 0.00156882382174
15 2 0 0.00025943744633
15 2 1 0.00087390233167
15 3 0 0.00322976404516
15 3 1 1.19800608439e-05
15 4 0 7.85374628581e-05
15 4 1 0.00825556016714
15 5 0 0.00380487674731
15 5 1 0.000769042731687
15 6 0 0.000837943887179
15 6 1 0.000131649273821
15 7 0 0.000475457324059
15 7 1 0.00273372237094
15 8 0 0.000195813414513
