s t h tm
5 22 0 0.00637657578403
5 22 1 0.000769931186973
5 23 0 0.00698047103443
5 23 1 0.00111669519957
5 24 0 6.88092157206e-05
5 24 1 2.69778992794e-05
5 25 0 9.73252962363e-05
5 25 1 5.92751147637e-05
5 26 0 0.000786737514122
5 26 1 0.000187808690878
5 27 0 0.00311291182317
5 27 1 0.00621867087283
5 28 0 0.00160199617432
5 28 1 0.00448129283968
6 0 0 0.000327262561785
6 0 1 0.000343679186215
6 1 0 1.0866757475e-05
6 1 1 0.000358257672525
6 2 0 0.000265928948406
6 2 1 0.000524056196594
6 3 0 1.42761355123e-05
6 3 1 1.1165654877e-06
6 4 0 5.43299825331e-05
6 4 1 0.000166782098467
6 5 0 0.000243710083492
6 5 1 6.17790250808e-06
6 7 0 6.0855276061e-05
6 7 1 0.000174697884939
6 8 0 0.000364500031401
6 8 1 0.000241076157599
6 9 0 9.09889170554e-05
6 9 1 0.000241363407945
6 10 0 1.48774286534e-05
6 10 1 5.55756133466e-05
6 11 0 6.39337072235e-05
6 11 1 0.000169253242777
6 12 0 1.24694644322e-06
6 12 1 1.43912485568e-05
6 13 0 0.000258697904501
6 13 1 9.04439498848e-07
6 14 0 0.000570160574439
6 14 1 9.34298315607e-05
6 15 0 0.000167269453401
6 15 1 0.000107036314599
6 16 0 1.63355339502e-05
6 16 1 2.0809040498e-06
6 17 0 2.09623393986e-07
6 17 1 5.9812033606e-05
6 18 0 0.00024649243231
6 18 1 0.00050155833469
6 19 0 1.72777854029e-05
6 19 1 2.50115415971e-05
6 20 0 0.000462675338056
6 20 1 0.000217725687944
6 21 0 7.85042998805e-05
6 21 1 0.00180448121912
6 22 0 0.00017123704089
6 22 1 0.00041074378711
6 23 0 0.000344567650283
6 23 1 0.000314830784717
6 24 0 5.30359274997e-07
6 24 1 7.270131725e-06
6 25 0 7.7678749995e-06
6 25 1 4.9849900005e-06
6 26 0 5.05718919567e-05
6 26 1 2.87909650433e-05
6 27 0 0.000370553995118
6 27 1 0.000389370013882
6 28 0 0.000370464370265
6 28 1 0.000124932554735
7 0 0 0.00264778678025
7 0 1 0.00401036766675
7 1 0 0.00295301490798
7 1 1 0.000710026589018
7 2 0 4.43698779056e-05
7 2 1 0.00779512307809
7 3 0 9.63348245074e-05
7 3 1 5.64161104926e-05
7 4 0 0.00154754418832
7 4 1 0.000646682642677
7 5 0 0.000375399565014
7 5 1 0.00210438771099
7 6 0 0.000327639440506
7 6 1 0.000489581314494
7 8 0 0.00376810193328
7 8 1 0.00224139115172
7 9 0 0.00327985798244
7 9 1 1.82720245601e-05
7 10 0 0.000259360451592
7 10 1 0.000439787033408
7 11 0 0.00166304257389
7 11 1 0.000651010373106
7 12 0 3.569087589e-05
7 12 1 0.00011949624511
7 13 0 0.00100306994695
7 13 1 0.00157311868205
7 14 0 0.0034700449077
7 14 1 0.0031151577943
7 15 0 0.000926945807055
7 15 1 0.00179515365795
7 16 0 0.000173677355077
7 16 1 9.07992592319e-06
7 17 0 0.000566316100427
7 17 1 2.93145425733e-05
7 18 0 0.00552968154606
7 18 1 0.00189367161294
7 19 0 7.17288746393e-05
7 19 1 0.000347933294361
7 20 0 0.005145814287
7 20 1 0.001606210208
7 21 0 0.00178278479673
7 21 1 0.0169032016533
7 22 0 0.00215893521449
7 22 1 0.00361640705951
7 23 0 0.00190982435779
7 23 1 0.00463377892221
7 24 0 7.42168372167e-05
7 24 1 3.19208178329e-06
7 25 0 0.00010987118423
7 25 1 1.66830857701e-05
7 26 0 0.000437822326604
7 26 1 0.000349742552396
7 27 0 0.00623886277613
7 27 1 0.00130231562787
7 28 0 0.00426158610953
7 28 1 0.000654532541467
8 0 0 0.00547178487785
8 0 1 0.00260621303415
8 1 0 0.00372604293465
8 1 1 0.000718137775349
8 2 0 0.00180456232235
8 2 1 0.00770669312065
8 3 0 2.40439282022e-05
8 3 1 0.000161280960798
8 4 0 0.00219387388487
8 4 1 0.000468269191133
8 5 0 0.0016252112984
8 5 1 0.0013833876446
8 6 0 0.000675379298701
8 6 1 0.000316112804299
8 7 0 0.000327259170842
8 7 1 0.00250875147816
8 9 0 0.00215509262349
8 9 1 0.00184635965951
8 10 0 0.000431263315793
8 10 1 0.000416976533207
8 11 0 0.00216037988491
8 11 1 0.000647142083092
8 12 0 7.26358854051e-05
8 12 1 0.000115644703595
8 13 0 0.00198583271934
8 13 1 0.00113972504966
8 14 0 0.00681588269451
8 14 1 0.00117360659949
8 15 0 0.00248506254678
8 15 1 0.000817521369225
8 16 0 0.000132378295343
8 16 1 8.93517566566e-05
8 17 0 2.48109467694e-05
8 17 1 0.000697837218231
8 18 0 0.00891239693474
8 18 1 9.39773972618e-05
8 19 0 2.61568130939e-05
8 19 1 0.000482997810906
8 20 0 0.00312886681998
8 20 1 0.00506301881502
8 21 0 0.0164320540237
8 21 1 0.00623869666433
8 22 0 0.00216968977549
8 22 1 0.00483723732351
8 23 0 0.000603780642614
8 23 1 0.00733523820239
8 24 0 9.03353325953e-05
8 24 1 3.58094540469e-06
8 25 0 0.000133974056803
8 25 1 1.95677601969e-05
8 26 0 0.000356661744767
8 26 1 0.000598850401233
8 27 0 0.00718522577161
8 27 1 0.00196409989839
8 28 0 0.00574827082427
8 28 1 0.000216204242728
9 0 0 0.00171722643868
9 0 1 0.0116799885213
9 1 0 0.00590801146445
9 1 1 0.00146258270255
9 2 0 0.00819829663853
9 2 1 0.00757595028447
9 3 0 4.54098822992e-05
9 3 1 0.000261948128701
9 4 0 0.00424031181267
9 4 1 0.000174804833331
9 5 0 0.00443800441013
9 5 1 0.000551703089865
9 6 0 0.000116795508771
9 6 1 0.00152757639823
9 7 0 0.00140107300486
9 7 1 0.00330239989914
9 8 0 0.00168869503531
9 8 1 0.0104033150397
9 10 0 0.000650273925073
9 10 1 0.000756516682927
9 11 0 0.00174861614609
9 11 1 0.00290760878891
9 12 0 0.000240826777134
9 12 1 7.14332088658e-05
9 13 0 0.000840978642581
9 13 1 0.00434270297742
9 14 0 0.00772917844667
9 14 1 0.00552124655533
9 15 0 0.00207307514583
9 15 1 0.00340420117117
9 16 0 0.00019092781974
9 16 1 0.00017680750326
9 17 0 0.000518832535189
9 17 1 0.000679666512811
9 18 0 0.0125920260227
9 18 1 0.00234488461426
9 19 0 0.000110231323973
9 19 1 0.000734192508027
9 20 0 0.0118309389362
9 20 1 0.00175515677383
9 21 0 0.0316214583374
9 21 1 0.00597757592564
9 22 0 0.00774380685827
9 22 1 0.00387705632873
9 23 0 7.20178361203e-05
9 23 1 0.0130947028279
9 24 0 4.41997465686e-05
9 24 1 0.000111558719431
9 25 0 0.000137507472979
9 25 1 0.000117138883021
9 26 0 0.000389243819974
9 26 1 0.00119545597303
9 27 0 0.0146106968893
9 27 1 0.000563295982723
9 28 0 0.00665645275918
9 28 1 0.00323552238982
10 0 0 0.000771366389274
10 0 1 0.0144862781837
10 1 0 0.00130526580256
10 1 1 0.00708885987444
10 2 0 0.00326270267281
10 2 1 0.0147020649062
10 3 0 3.73338156315e-05
10 3 1 0.000312706047368
10 4 0 0.000391937395748
10 4 1 0.00463629278025
10 5 0 0.00567042542432
10 5 1 1.21872526808e-05
10 6 0 0.00109734706012
10 6 1 0.000775373664876
10 7 0 0.00136438498076
10 7 1 0.00399224459124
10 8 0 0.0070468393074
10 8 1 0.0067243506336
10 9 0 0.0038584283018
10 9 1 0.0036994761902
10 11 0 0.00389318619892
10 11 1 0.00140963422508
10 12 0 0.000304129738053
10 12 1 5.1492822947e-05
10 13 0 0.00287855039265
10 13 1 0.00302497298735
10 14 0 0.00797355181997
10 14 1 0.00711691853003
10 15 0 0.00603651373429
10 15 1 0.000201374925715
10 16 0 0.000387630484897
10 16 1 3.11710991029e-05
10 17 0 0.000998663117257
10 17 1 0.000366267769743
10 18 0 0.0113827866167
10 18 1 0.00562836638831
10 19 0 0.00078769491538
10 19 1 0.00017399143062
10 20 0 0.00076022892411
10 20 1 0.0147125256819
10 21 0 0.00628503852533
10 21 1 0.0365352567977
10 22 0 0.0108887538814
10 22 1 0.00234586246763
10 23 0 0.00473617950901
10 23 1 0.010258962742
10 24 0 3.66641720664e-05
10 24 1 0.000140723987934
10 25 0 1.23133741726e-06
10 25 1 0.000288776966583
10 26 0 0.00160855169253
10 26 1 0.00019621043747
10 27 0 0.0130383594976
10 27 1 0.00424279861543
10 28 0 0.00272842888873
10 28 1 0.00853721411227
11 0 0 0.00102929663471
11 0 1 0.000648612569294
11 1 0 9.77689541573e-05
11 1 1 0.000825347367843
11 2 0 0.00189610922248
11 2 1 7.95069175163e-05
11 3 0 8.25820648663e-06
11 3 1 3.02362745134e-05
11 4 0 0.000275431927398
11 4 1 0.000277531123602
11 5 0 0.000426449813208
11 5 1 0.000198476797792
11 6 0 0.000175150109997
11 6 1 3.07961830029e-05
11 7 0 4.38686751361e-05
11 7 1 0.000545209017864
11 8 0 0.000130676128656
11 8 1 0.00138376512334
11 9 0 0.000462366645918
11 9 1 0.000368789005082
11 10 0 4.69347860783e-05
11 10 1 0.000129256079922
11 12 0 3.06493752138e-05
11 12 1 8.45904478625e-06
11 13 0 0.000383739891337
11 13 1 0.000265480646663
11 14 0 0.00109555190403
11 14 1 0.000563972865966
11 15 0 0.000391708855802
11 15 1 0.000294282402198
11 16 0 4.27747579558e-06
11 16 1 4.17788492044e-05
11 17 0 5.89523343565e-05
11 17 1 9.11514436435e-05
11 18 0 0.000276954232873
11 18 1 0.00159379128513
11 19 0 3.99274739926e-06
11 19 1 0.000101765540601
11 20 0 0.000707939266136
11 20 1 0.000993625955864
11 21 0 0.00251338385108
11 21 1 0.00219563707992
11 22 0 0.000251030482065
11 22 1 0.00120440285693
11 23 0 0.00119022105353
11 23 1 0.000458820322468
11 24 0 5.85159585888e-07
11 24 1 1.89225194141e-05
11 25 0 9.78839389654e-06
11 25 1 2.21043141035e-05
11 26 0 0.000117782977123
11 26 1 8.06897928767e-05
11 27 0 0.00107838962424
11 27 1 0.000822048816759
11 28 0 0.000135649425539
11 28 1 0.00110325255546
12 0 0 0.0187752794018
12 0 1 0.00716355689321
12 1 0 0.00125050177864
12 1 1 0.0130199742924
12 2 0 0.0277849845796
12 2 1 0.00275610995636
12 3 0 0.000487903000092
12 3 1 0.000107184050908
12 4 0 0.00119016982966
12 4 1 0.00735809846634
12 5 0 0.00824995345373
12 5 1 0.00141080114327
12 6 0 0.00287528352572
12 6 1 0.000308444871285
12 7 0 0.00100091483011
12 7 1 0.00810565052989
12 8 0 0.018557900447
12 8 1 0.00485388108697
12 9 0 0.010674938468
12 9 1 0.00217391552204
12 10 0 0.000157176892695
12 10 1 0.0025665616903
12 11 0 0.00222881284197
12 11 1 0.00678627400303
12 13 0 0.00994337797318
12 13 1 9.29369888178e-05
12 14 0 0.00569432909294
12 14 1 0.0199603018131
12 15 0 0.00629909762427
12 15 1 0.00430565673273
12 16 0 0.000372286467381
12 16 1 0.000339699297619
12 17 0 0.000273631723982
12 17 1 0.00204682597502
12 18 0 0.0261444039148
12 18 1 0.00277549331216
12 19 0 0.000772643496512
12 19 1 0.000862276269488
12 20 0 0.00989680445845
12 20 1 0.0164077307425
12 21 0 0.0510055967716
12 21 1 0.0217912641824
12 22 0 0.0148324228759
12 22 1 0.00766715399213
12 23 0 0.0241277405289
12 23 1 0.00136482735809
12 24 0 9.97090367157e-05
12 24 1 0.000201860607284
12 25 0 0.000389776809633
12 25 1 0.000103253282367
12 26 0 0.00173095300601
12 26 1 0.00133724203599
12 27 0 8.28775007446e-05
12 27 1 0.0292960432843
12 28 0 0.0155636252149
12 28 1 0.00358858849409
13 0 0 0.00797965458497
13 0 1 0.00595133595803
13 1 0 0.00152062191609
13 1 1 0.00614363352391
13 2 0 0.0016344843763
13 2 1 0.0147682445017
13 3 0 0.000223603668545
13 3 1 9.60001864554e-05
13 4 0 0.00193247986614
13 4 1 0.00265854509086
13 5 0 0.00471535641204
13 5 1 0.000473152408961
13 6 0 0.000994079024049
13 6 1 0.000715808407951
13 7 0 0.00353619006332
13 7 1 0.00135467992268
13 8 0 0.00531447381712
13 8 1 0.00725930950288
13 9 0 0.00144482082572
13 9 1 0.00545592296228
13 10 0 0.00123374562906
13 10 1 0.000229094723945
13 11 0 0.000707086341632
13 11 1 0.00413465320837
13 12 0 1.10823602795e-05
13 12 1 0.00031361877572
13 14 0 0.00197136249386
13 14 1 0.0118069896441
13 15 0 0.00383600226135
13 15 1 0.00185950122965
13 16 0 0.000146773615534
13 16 1 0.000235613120466
13 17 0 0.000728438015288
13 17 1 0.000517811966712
13 18 0 0.00114887881382
13 18 1 0.0143831523912
13 19 0 0.000591330841706
13 19 1 0.000286736760294
13 20 0 0.00749893360771
13 20 1 0.00662846312529
13 21 0 0.0326119198824
13 21 1 0.00648514561265
13 22 0 0.00809393569792
13 22 1 0.00398992916808
13 23 0 0.00875258066402
13 23 1 0.00493873216498
13 24 0 0.000155323434977
13 24 1 6.64080302337e-06
13 25 0 7.3458847293e-05
13 25 1 0.000191333199707
13 26 0 0.000627696621375
13 26 1 0.00102014122363
13 27 0 0.00934115791146
13 27 1 0.00643740142554
13 28 0 0.00224848817946
13 28 1 0.00803760580754
14 0 0 0.00240915228852
14 0 1 0.00759345708848
14 1 0 0.00314399376604
14 1 1 0.00235902865696
14 2 0 0.00110751899903
14 2 1 0.010669826566
14 3 0 7.60782759755e-06
14 3 1 0.000221871369402
14 4 0 0.00321174750494
14 4 1 8.46605390644e-05
14 5 0 0.00321606604435
14 5 1 0.000509342197647
14 6 0 2.97806756567e-05
14 6 1 0.00119793791434
14 7 0 0.00333361835516
14 7 1 0.000178081823843
14 8 0 0.00644986472901
14 8 1 0.00257825445299
14 9 0 0.00181573636073
14 9 1 0.00313907602727
14 10 0 0.000356392121867
14 10 1 0.000693943860133
14 11 0 0.00315580445722
14 11 1 0.000320619511778
14 12 0 0.000165003039329
14 12 1 6.81360626707e-05
14 13 0 0.00187069701125
14 13 1 0.00199953590975
14 15 0 0.00148475366687
14 15 1 0.00260468250413
14 16 0 7.47383664438e-05
14 16 1 0.000199819651556
14 17 0 9.15482353102e-05
14 17 1 0.00080327340169
14 18 0 0.00454586452872
14 18 1 0.00660631022228
14 19 0 0.000400387585198
14 19 1 0.000230074922802
14 20 0 0.00504399422624
14 20 1 0.00509963702576
14 21 0 0.0214554216025
14 21 1 0.00661671531845
14 22 0 0.00520389056082
14 22 1 0.00347246160918
14 23 0 0.00506754596566
14 23 1 0.00476297209234
14 24 0 6.493895082e-05
14 24 1 5.135321118e-05
14 25 0 8.13671890035e-05
14 25 1 0.000108756506996
14 26 0 0.00013910296145
14 26 1 0.00104406332055
14 27 0 0.00132125143242
14 27 1 0.0100079333156
14 28 0 0.00405612144101
14 28 1 0.00332941082699
15 0 0 0.00281782524231
15 0 1 0.00404661972069
15 1 0 0.0036969166615
15 1 1 7.96173535029e-05
15 2 0 0.00276578652344
15 2 1 0.00531659852156
15 3 0 0.000124706043339
15 3 1 3.27775946605e-05
15 4 0 0.00128609509754
15 4 1 0.00097611576546
15 5 0 0.00117904020251
15 5 1 0.00137757866349
15 6 0 0.000385274836219
15 6 1 0.000457265981781
15 7 0 0.000351680955594
15 7 1 0.00205827745641
15 8 0 0.00242662024986
15 8 1 0.00376906578614
15 9 0 0.00332565243891
15 9 1 7.46639840941e-05
15 10 0 0.000555658000214
15 10 1 0.000165151267786
15 11 0 0.00180979777127
15 11 1 0.000575951796733
15 12 0 3.75962905453e-05
15 12 1 0.000122399014455
15 13 0 0.00121812948916
15 13 1 0.00143787754584
15 14 0 0.00284673469982
15 14 1 0.00394249824418
15 16 0 0.000106157978948
15 16 1 8.22616960523e-05
15 17 0 0.000169020075086
15 17 1 0.000445065074914
15 18 0 0.00291539914041
15 18 1 0.00473795279059
15 19 0 0.000369323752893
15 19 1 6.33408671069e-05
15 20 0 0.00611842532072
15 20 1 0.000842798078277
15 21 0 0.0182905618251
15 21 1 0.000974375113916
15 22 0 0.000756830845281
15 22 1 0.00519744965272
15 23 0 0.00534400174889
15 23 1 0.00140234289111
15 24 0 1.99295503418e-05
15 24 1 5.98777396582e-05
15 25 0 4.06229552511e-05
15 25 1 8.98523637489e-05
15 26 0 0.000515776344522
15 26 1 0.000296189765478
15 27 0 0.00443382343266
15 27 1 0.00334100433934
15 28 0 0.00141566531547
15 28 1 0.00365277011553
16 0 0 0.00199025318518
16 0 1 0.000571443951819
16 1 0 0.000746816379827
16 1 1 0.000662523549173
16 2 0 0.00275416661751
16 2 1 0.000262045580491
16 3 0 6.3171465109e-06
16 3 1 5.24531384891e-05
16 4 0 0.000550697681017
16 4 1 0.000293521934983
16 5 0 0.000356541946502
16 5 1 0.000597545858498
16 6 0 0.000175793862668
16 6 1 0.000138628412332
16 7 0 0.000712582899848
16 7 1 0.000186773653152
16 8 0 0.00174401244806
16 8 1 0.000568114936943
16 9 0 0.000812812269202
16 9 1 0.000456129486798
16 10 0 0.000130501545319
16 10 1 0.000138492531681
16 11 0 0.00010871699218
16 11 1 0.00078160522182
16 12 0 2.98417740424e-05
16 12 1 2.98658229576e-05
16 13 0 4.85887770608e-06
16 13 1 0.000986318945294
16 14 0 0.00027021530561
16 14 1 0.00226341395139
16 15 0 0.000898941231001
16 15 1 0.000148375177999
16 17 0 3.5074665255e-05
16 17 1 0.000194091738745
16 18 0 0.00052730167261
16 18 1 0.00232880247439
16 19 0 2.16317548817e-05
16 19 1 0.000139831513118
16 20 0 0.000151630601929
16 20 1 0.00244618264407
16 21 0 0.00111650248378
16 21 1 0.00607285281922
16 22 0 0.00221684062716
16 22 1 5.19820983611e-06
16 23 0 0.00189690168759
16 23 1 0.000620722365408
16 24 0 2.67580149275e-05
16 24 1 3.02474307255e-06
16 25 0 1.21049902529e-05
16 25 1 3.65862367471e-05
16 26 0 0.000150029706499
16 26 1 0.000152982593501
16 27 0 0.00271243747391
16 27 1 0.000188999445093
16 28 0 0.000447254665415
16 28 1 0.00144420146858
17 0 0 0.00029816002494
17 0 1 0.00339937271506
17 1 0 0.000932569926604
17 1 1 0.0011016598244
17 2 0 0.00264116393586
17 2 1 0.00171241213414
17 3 0 8.04092508839e-05
17 3 1 4.41929811609e-06
17 4 0 0.00083011283112
17 4 1 0.00038842687288
17 5 0 0.000987968536989
17 5 1 0.000389154014011
17 6 0 3.98595597234e-05
17 6 1 0.000413974986277
17 7 0 0.0011982619123
17 7 1 9.98619966957e-05
17 8 0 0.0014495083327
17 8 1 0.0018877974643
17 9 0 2.99535538799e-05
17 9 1 0.00180162662012
17 10 0 0.000287167243256
17 10 1 0.000101096611744
17 11 0 0.000770014085364
17 11 1 0.000515069732636
